,name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,Degree,Eccentricity
961,Q5NHH2,6.94579439,0.00560223,0.14397201,4,16
962,P42785,7.94485981,0.0,0.12586754,1,17
963,Q15363,7.94485981,0.0,0.12586754,1,17
964,Q96GC9,7.94485981,0.0,0.12586754,1,17
965,Q5NHH6,7.14392523,0.0,0.13997907,1,17
966,Q5NHI6,8.81869159,0.0,0.11339551,1,18
967,Q5NHI7,1.0,1.0,1.0,3,1
968,A0M8X1,1.66666667,0.0,0.6,1,2
969,O75143,1.66666667,0.0,0.6,1,2
970,Q8WW39,1.66666667,0.0,0.6,1,2
971,Q5NHI8,6.21308411,0.01042252,0.16095066,4,15
972,Q15942,6.84392523,0.00500032,0.14611498,2,16
973,Q9UIQ6,7.21214953,0.0,0.13865492,1,16
974,Q5NHK6,9.463551400000002,0.00745565,0.10566858,2,20
975,Q5NHL4,10.64299065,0.0111625,0.09395855,2,20
976,Q5NHL7,7.19439252,0.007497199999999999,0.13899714,5,17
977,O43242,6.61401869,0.00673436,0.15119401,2,16
978,O43390,8.19345794,0.0,0.12204859,1,18
979,P56962,8.19345794,0.0,0.12204859,1,18
980,Q70EL1,8.19345794,0.0,0.12204859,1,18
981,Q5NHL8,1.0,0.0,1.0,1,1
982,Q59EC8,1.0,0.0,1.0,1,1
983,Q5NHM0,1.0,1.0,1.0,2,1
984,O94880,1.5,0.0,0.66666667,1,2
985,Q8TAB5,1.5,0.0,0.66666667,1,2
986,Q5NHM9,6.01308411,0.01404566,0.16630401,3,14
987,P81877,7.01214953,0.0,0.14260962,1,15
988,Q5NHN0,1.0,1.0,1.0,2,1
989,Q7Z6J2,1.5,0.0,0.66666667,1,2
990,Q9H3E2,1.5,0.0,0.66666667,1,2
991,Q5NHN4,8.04299065,0.04337543,0.12433186,8,17
992,A7E2V4,9.04205607,0.0,0.11059432,1,18
993,Q86U42,9.04205607,0.0,0.11059432,1,18
994,Q9GZR1,9.04205607,0.0,0.11059432,1,18
995,Q9NZ45,9.04205607,0.0,0.11059432,1,18
996,Q9ULH0,9.04205607,0.0,0.11059432,1,18
997,Q5NHN5,1.0,0.0,1.0,1,1
998,P15144,1.0,0.0,1.0,1,1
999,Q5NHN6,1.0,0.0,1.0,1,1
1000,Q96I25,1.0,0.0,1.0,1,1
1001,Q5NHN7,1.0,1.0,1.0,3,1
1002,O75122,1.66666667,0.0,0.6,1,2
1003,Q02978,1.66666667,0.0,0.6,1,2
1004,Q8IWT0,1.66666667,0.0,0.6,1,2
1005,Q5NHN8,8.54579439,0.00373657,0.11701662,3,19
1006,A8K2F4,9.54485981,0.0,0.10476843,1,20
1007,O94986,9.54485981,0.0,0.10476843,1,20
1008,Q5NHP0,10.44859813,0.01302117,0.09570662,3,20
1009,Q96J02,11.44766355,0.0,0.08735407,1,21
1010,Q5NHP5,6.6317756999999995,0.01275669,0.15078918,6,17
1011,Q02297,7.63084112,0.0,0.13104715,1,18
1012,Q76FK4,7.63084112,0.0,0.13104715,1,18
1013,Q8IUX1,7.63084112,0.0,0.13104715,1,18
1014,Q9NZE8,7.63084112,0.0,0.13104715,1,18
1015,Q5NHP7,1.0,0.0,1.0,1,1
1016,P05109,1.0,0.0,1.0,1,1
1017,Q5NHQ1,1.0,0.0,1.0,1,1
1018,Q99828,1.0,0.0,1.0,1,1
1019,Q5NHQ9,7.52149533,0.00304226,0.13295229,2,16
1020,Q5NHR0,1.0,1.0,1.0,3,1
1021,Q86YB8,1.66666667,0.0,0.6,1,2
1022,Q8IWA4,1.66666667,0.0,0.6,1,2
1023,Q9NR56,1.66666667,0.0,0.6,1,2
1024,Q5NHR1,7.44485981,0.00373482,0.13432086,2,17
1025,Q5NHR7,7.46728972,0.00186916,0.1339174,2,17
1026,Q96AE4,8.46635514,0.0,0.11811458,1,18
1027,Q5NHS1,8.27663551,0.0,0.12082204,1,18
1028,Q8IUH3,7.27757009,0.00186916,0.13740850000000002,2,17
1029,Q5NHS3,7.25981308,0.0,0.13774459,1,16
1030,Q5NHS4,8.08971963,0.01146128,0.12361368,7,18
1031,O00481,9.08878505,0.0,0.11002571,1,19
1032,P11279,9.08878505,0.0,0.11002571,1,19
1033,P49589,7.21962617,0.01695963,0.13851133,3,17
1034,P50995,9.08878505,0.0,0.11002571,1,19
1035,Q7LBR1,9.08878505,0.0,0.11002571,1,19
1036,Q9Y4F9,9.08878505,0.0,0.11002571,1,19
1037,Q5NHS6,8.94205607,0.0,0.11183110000000002,1,18
1038,Q5NHT8,5.936448599999999,0.00896853,0.16845088,2,15
1039,Q5NHX0,5.9588785,0.05568767,0.16781681,15,15
1040,O15015,6.95794393,0.0,0.14372062,1,16
1041,O43396,6.95794393,0.0,0.14372062,1,16
1042,P09486,6.95794393,0.0,0.14372062,1,16
1043,P13747,6.62149533,0.01410744,0.15102329,3,16
1044,P40337,6.95794393,0.0,0.14372062,1,16
1045,P47755,6.95794393,0.0,0.14372062,1,16
1046,Q6KC79,6.95794393,0.0,0.14372062,1,16
1047,Q76L83,6.95794393,0.0,0.14372062,1,16
1048,Q96Q15,6.95794393,0.0,0.14372062,1,16
1049,Q96RW7,6.95794393,0.0,0.14372062,1,16
1050,Q9NYB0,6.95794393,0.0,0.14372062,1,16
1051,Q5NHX3,10.7364486,0.0,0.09314067,1,21
1052,Q5NHX5,5.77383178,0.02644125,0.17319521,5,14
1053,P40939,6.772897200000001,0.0,0.1476473,1,15
1054,P78317,6.772897200000001,0.0,0.1476473,1,15
1055,Q5NHX8,1.0,0.0,1.0,1,1
1056,P36543,1.0,0.0,1.0,1,1
1057,Q5NHX9,7.00186916,0.01299744,0.14281901,4,18
1058,Q15326,8.00093458,0.0,0.12498540000000001,1,19
1059,Q96RL6,8.00093458,0.0,0.12498540000000001,1,19
1060,Q5NHY6,5.86728972,0.04337408,0.17043644,10,15
1061,O43709,6.86635514,0.0,0.14563768,1,16
1062,O60762,6.86635514,0.0,0.14563768,1,16
1063,O75874,6.86635514,0.0,0.14563768,1,16
1064,P08123,6.86635514,0.0,0.14563768,1,16
1065,Q7L945,6.86635514,0.0,0.14563768,1,16
1066,Q9UHX1,6.86635514,0.0,0.14563768,1,16
1067,Q5NHY7,2.25,0.0,0.44444444,1,3
1068,Q99598,1.5,0.5,0.66666667,2,2
1069,Q5NHY8,1.0,0.0,1.0,1,1
1070,Q8N1N0,1.0,0.0,1.0,1,1
1071,Q5NHZ0,6.43738318,0.02668455,0.15534262,6,16
1072,O94915,7.436448599999999,0.0,0.13447279,1,17
1073,Q14008,7.436448599999999,0.0,0.13447279,1,17
1074,Q5NHZ4,7.93084112,0.00932831,0.12609003,6,17
1075,P54253,8.92990654,0.0,0.11198325,1,18
1076,Q14511,8.92990654,0.0,0.11198325,1,18
1077,Q8TEG0,8.92990654,0.0,0.11198325,1,18
1078,Q92823,8.92990654,0.0,0.11198325,1,18
1079,Q9NRZ7,8.92990654,0.0,0.11198325,1,18
1080,Q5NHZ8,1.0,0.0,1.0,1,1
1081,Q92766,1.0,0.0,1.0,1,1
1082,Q5NI02,8.99626168,0.00373657,0.11115728,3,18
1083,P08575,9.995327099999999,0.0,0.10004675,1,19
1084,Q9BT92,9.995327099999999,0.0,0.10004675,1,19
1085,Q5NI22,7.64859813,0.01097167,0.13074291,3,18
1086,Q5NI24,7.736448599999999,0.00186916,0.12925827,2,16
1087,P29992,8.73551402,0.0,0.11447523,1,17
1088,Q5NI31,1.0,0.0,1.0,1,1
1089,Q9H2P0,1.0,0.0,1.0,1,1
1090,Q5NI33,6.23738318,0.026355,0.16032364,9,16
1091,A6NC98,7.236448599999999,0.0,0.13818933,1,17
1092,P17706,7.236448599999999,0.0,0.13818933,1,17
1093,P30260,7.236448599999999,0.0,0.13818933,1,17
1094,Q05CW4,7.236448599999999,0.0,0.13818933,1,17
1095,Q562E5,6.28878505,0.00636136,0.15901323,2,16
1096,Q9H330,7.236448599999999,0.0,0.13818933,1,17
1097,Q9P1Z2,7.236448599999999,0.0,0.13818933,1,17
1098,Q5NI35,7.61869159,0.00186916,0.13125613,2,17
1099,Q9UNA0,8.61775701,0.0,0.11603948,1,18
1100,Q5NI40,6.16635514,0.0261545,0.16217035,9,15
1101,O75427,7.16542056,0.0,0.13955915,1,16
1102,P35611,7.16542056,0.0,0.13955915,1,16
1103,P51790,7.16542056,0.0,0.13955915,1,16
1104,Q14393,7.16542056,0.0,0.13955915,1,16
1105,Q5VV17,7.16542056,0.0,0.13955915,1,16
1106,Q9ULJ1,7.16542056,0.0,0.13955915,1,16
1107,Q5NI56,8.327102799999999,0.00186916,0.12008979,2,17
1108,O43765,9.32616822,0.0,0.10722517,1,18
1109,Q5NI65,7.18878505,0.0,0.13910556,1,16
1110,Q5NI66,5.872897200000001,0.01875473,0.17027371,8,15
1111,O15355,6.87196262,0.0,0.14551884,1,16
1112,O94851,6.87196262,0.0,0.14551884,1,16
1113,P57764,6.87196262,0.0,0.14551884,1,16
1114,Q59H65,6.87196262,0.0,0.14551884,1,16
1115,Q86XS8,5.72242991,0.008728,0.17475094,2,16
1116,Q5NI67,7.44859813,0.00373657,0.13425345,3,17
1117,Q96CP6,8.44766355,0.0,0.11837593,1,18
1118,Q99622,8.44766355,0.0,0.11837593,1,18
1119,Q9Y6X2,6.45327103,0.00559699,0.15496017,2,16
1120,Q5NI74,6.74018692,0.02134563,0.14836384,8,16
1121,P06733,7.73925234,0.0,0.12921145,1,17
1122,P31040,7.73925234,0.0,0.12921145,1,17
1123,Q6UB98,7.73925234,0.0,0.12921145,1,17
1124,Q8N3U4,7.73925234,0.0,0.12921145,1,17
1125,Q5NI79,6.69158879,0.01394468,0.14944134,6,16
1126,O43251,7.69065421,0.0,0.13002795,1,17
1127,P07332,7.69065421,0.0,0.13002795,1,17
1128,Q9UIH9,7.69065421,0.0,0.13002795,1,17
1129,Q9Y3D0,7.69065421,0.0,0.13002795,1,17
1130,Q5NI82,8.57196262,0.0,0.11665940000000001,1,17
1131,Q5NI85,6.28037383,0.02711388,0.15922619,8,16
1132,Q12929,7.27943925,0.0,0.13737322,1,17
1133,Q9UHL4,7.27943925,0.0,0.13737322,1,17
1134,Q9Y2W2,7.27943925,0.0,0.13737322,1,17
1135,Q5NI86,8.31401869,0.0,0.12027878,1,17
1136,Q5NI89,5.06915888,0.17814529,0.19727139,16,15
1137,O75843,6.0682243,0.0,0.16479285,1,16
1138,Q02548,6.0682243,0.0,0.16479285,1,16
1139,Q13616,6.0682243,0.0,0.16479285,1,16
1140,Q5U651,6.0682243,0.0,0.16479285,1,16
1141,Q86UA1,6.0682243,0.0,0.16479285,1,16
1142,Q8NI35,6.0682243,0.0,0.16479285,1,16
1143,Q9HCG8,6.0682243,0.0,0.16479285,1,16
1144,Q5NI90,7.82429907,0.00487133,0.12780698,4,17
1145,Q6IPW1,8.82336449,0.0,0.11333545,1,18
1146,Q9Y2L9,8.82336449,0.0,0.11333545,1,18
1147,Q5NI92,8.94392523,0.0,0.11180773,1,18
1148,Q5NI93,7.28411215,0.01620152,0.13728509,9,17
1149,P26038,8.28317757,0.0,0.12072662,1,18
1150,P98171,8.28317757,0.0,0.12072662,1,18
1151,Q15025,8.28317757,0.0,0.12072662,1,18
1152,Q16630,8.28317757,0.0,0.12072662,1,18
1153,Q969R8,8.28317757,0.0,0.12072662,1,18
1154,Q9Y3T9,8.28317757,0.0,0.12072662,1,18
1155,Q5NI96,1.0,1.0,1.0,3,1
1156,P04083,1.66666667,0.0,0.6,1,2
1157,Q5TEJ8,1.66666667,0.0,0.6,1,2
1158,Q9Y6H1,1.66666667,0.0,0.6,1,2
1159,Q5NIA8,6.58878505,0.01835931,0.15177305,9,16
1160,A8K3J5,7.58785047,0.0,0.13178963,1,17
1161,O60573,7.58785047,0.0,0.13178963,1,17
1162,P06241,7.58785047,0.0,0.13178963,1,17
1163,P21810,7.58785047,0.0,0.13178963,1,17
1164,Q13308,7.58785047,0.0,0.13178963,1,17
1165,Q5VZM2,7.58785047,0.0,0.13178963,1,17
1166,Q96EQ8,7.58785047,0.0,0.13178963,1,17
1167,Q5NIA9,1.0,0.0,1.0,1,1
1168,Q9Y2L1,1.0,0.0,1.0,1,1
1169,Q5NIB1,6.62429907,0.00560457,0.15095937,4,16
1170,O15516,7.62336449,0.0,0.13117568,1,17
1171,Q9H869,7.62336449,0.0,0.13117568,1,17
1172,Q5NIB3,6.85794393,0.00373657,0.14581629999999998,3,16
1173,P49902,7.85700935,0.0,0.12727489,1,17
1174,Q15051,7.85700935,0.0,0.12727489,1,17
1175,Q5NIC1,1.0,0.0,1.0,1,1
1176,Q3BBV0,1.0,0.0,1.0,1,1
1177,Q5NID1,6.89719626,0.02045234,0.14498645,8,16
1178,O75376,7.89626168,0.0,0.12664221,1,17
1179,P67870,7.89626168,0.0,0.12664221,1,17
1180,Q96CW5,7.89626168,0.0,0.12664221,1,17
1181,Q9H4A3,7.89626168,0.0,0.12664221,1,17
1182,Q9NP66,7.89626168,0.0,0.12664221,1,17
1183,Q5NID2,5.45981308,0.15351454,0.18315645,26,15
1184,A6NHR9,6.4588785,0.0,0.15482564,1,16
1185,O00299,6.4588785,0.0,0.15482564,1,16
1186,O94874,6.4588785,0.0,0.15482564,1,16
1187,O94913,6.4588785,0.0,0.15482564,1,16
1188,P11169,6.4588785,0.0,0.15482564,1,16
1189,P17028,6.4588785,0.0,0.15482564,1,16
1190,P22897,6.4588785,0.0,0.15482564,1,16
1191,P27986,6.4588785,0.0,0.15482564,1,16
1192,P32246,6.4588785,0.0,0.15482564,1,16
1193,P35813,6.4588785,0.0,0.15482564,1,16
1194,Q12918,6.4588785,0.0,0.15482564,1,16
1195,Q14118,6.4588785,0.0,0.15482564,1,16
1196,Q7L7V1,6.4588785,0.0,0.15482564,1,16
1197,Q8IYH5,6.4588785,0.0,0.15482564,1,16
1198,Q96RU2,6.4588785,0.0,0.15482564,1,16
1199,Q9H2G2,6.4588785,0.0,0.15482564,1,16
1200,Q9UKA1,6.4588785,0.0,0.15482564,1,16
1201,Q9Y4R7,6.4588785,0.0,0.15482564,1,16
1202,Q5NID7,1.0,0.0,1.0,1,1
1203,Q6ZRC0,1.0,0.0,1.0,1,1
1204,Q5NID9,5.71401869,0.03273269,0.17500818,11,15
1205,P31146,6.49626168,0.00485306,0.15393469,2,16
1206,Q13459,6.71308411,0.0,0.14896283,1,16
1207,Q14BN4,6.71308411,0.0,0.14896283,1,16
1208,Q8N6L0,6.71308411,0.0,0.14896283,1,16
1209,Q96RT1,6.71308411,0.0,0.14896283,1,16
1210,Q9H0I2,6.71308411,0.0,0.14896283,1,16
1211,Q5NIE2,1.0,0.0,1.0,1,1
1212,Q9Y6R1,1.0,0.0,1.0,1,1
1213,Q5NIE3,6.57196262,0.01115047,0.15216155,7,16
1214,O43439,7.57102804,0.0,0.13208246,1,17
1215,P28838,7.57102804,0.0,0.13208246,1,17
1216,Q8NEB5,7.57102804,0.0,0.13208246,1,17
1217,Q9BQ61,7.57102804,0.0,0.13208246,1,17
1218,Q9Y3I1,7.57102804,0.0,0.13208246,1,17
1219,Q5NIE8,1.0,0.0,1.0,1,1
1220,Q99933,1.0,0.0,1.0,1,1
1221,Q5NIE9,6.72897196,0.00306504,0.14861111,2,16
1222,Q5NIF1,1.0,1.0,1.0,3,1
1223,O95070,1.66666667,0.0,0.6,1,2
1224,P18583,1.66666667,0.0,0.6,1,2
1225,Q59FQ0,1.66666667,0.0,0.6,1,2
1226,Q5NIF3,6.51775701,0.00865705,0.15342701,2,16
1227,Q5NIF4,9.17570093,0.00560223,0.1089835,4,18
1228,P20036,10.17476636,0.0,0.09828236,1,19
1229,P86790,10.17476636,0.0,0.09828236,1,19
1230,Q96LZ7,10.17476636,0.0,0.09828236,1,19
1231,Q5NIF9,6.40373832,0.00848866,0.15615879,4,16
1232,P68871,7.40280374,0.0,0.13508395,1,17
1233,Q01459,7.40280374,0.0,0.13508395,1,17
1234,Q5NIG1,5.77196262,0.01113401,0.1732513,3,16
1235,P15692,6.77102804,0.0,0.14768806,1,17
1236,Q5NIG3,1.0,1.0,1.0,2,1
1237,O60658,1.5,0.0,0.66666667,1,2
1238,Q9UKN5,1.5,0.0,0.66666667,1,2
1239,Q5NIG6,7.68785047,0.01092308,0.13007537,7,17
1240,P51114,8.68691589,0.0,0.11511565,1,18
1241,Q02447,8.68691589,0.0,0.11511565,1,18
1242,Q8N1B4,8.68691589,0.0,0.11511565,1,18
1243,Q9NQQ7,8.68691589,0.0,0.11511565,1,18
1244,Q9P2E2,8.68691589,0.0,0.11511565,1,18
1245,Q5NIH2,1.0,0.0,1.0,1,1
1246,P49796,1.0,0.0,1.0,1,1
1247,Q5NIH4,1.0,0.0,1.0,1,1
1248,Q9UI68,1.0,0.0,1.0,1,1
1249,Q5NII1,6.85420561,0.02049597,0.14589583,8,15
1250,O43866,7.85327103,0.0,0.12733548,1,16
1251,P15104,7.85327103,0.0,0.12733548,1,16
1252,Q8WXG6,7.85327103,0.0,0.12733548,1,16
1253,Q5NII2,6.60747664,0.00439735,0.15134371,3,15
1254,Q9H1A3,7.60654206,0.0,0.13146578,1,16
1255,Q5NIJ0,8.44672897,0.00430884,0.11838902,3,18
1256,Q5NIJ1,6.31588785,0.01325673,0.15833087,7,16
1257,O14827,7.31495327,0.0,0.13670627,1,17
1258,O43237,7.31495327,0.0,0.13670627,1,17
1259,Q86XF0,7.31495327,0.0,0.13670627,1,17
1260,Q8N2Q6,7.31495327,0.0,0.13670627,1,17
1261,Q9NZS9,7.31495327,0.0,0.13670627,1,17
1262,Q5NIJ2,1.0,0.0,1.0,1,1
1263,Q8N1G0,1.0,0.0,1.0,1,1
1264,Q5NIJ3,6.54579439,0.0317167,0.15276985,13,16
1265,A2RRP1,7.54485981,0.0,0.13254057,1,17
1266,P09429,7.54485981,0.0,0.13254057,1,17
1267,Q13761,7.54485981,0.0,0.13254057,1,17
1268,Q14242,7.54485981,0.0,0.13254057,1,17
1269,Q49AG3,7.54485981,0.0,0.13254057,1,17
1270,Q6PIY7,7.54485981,0.0,0.13254057,1,17
1271,Q99633,7.54485981,0.0,0.13254057,1,17
1272,Q9BRV8,7.54485981,0.0,0.13254057,1,17
1273,Q9UBQ0,7.54485981,0.0,0.13254057,1,17
1274,Q5NIJ6,1.25,0.83333333,0.8,3,2
1275,Q7L2H7,2.0,0.0,0.5,1,3
1276,Q8IZ83,2.0,0.0,0.5,1,3
1277,Q5NIL2,1.0,0.0,1.0,1,1
1278,Q9ULK4,1.0,0.0,1.0,1,1
1279,Q5NIL8,6.51588785,0.01854791,0.15347103,7,16
1280,O75444,7.51495327,0.0,0.13306803,1,17
1281,Q32P44,7.51495327,0.0,0.13306803,1,17
1282,Q9NTX5,7.51495327,0.0,0.13306803,1,17
1283,Q9P2N5,7.51495327,0.0,0.13306803,1,17
1284,Q5NIM0,9.10841121,0.0,0.10978863,1,19
1285,Q5NIN7,1.0,0.0,1.0,1,1
1286,Q8WU58,1.0,0.0,1.0,1,1
1287,Q5NIN9,7.76635514,0.00373657,0.12876053,3,16
1288,O15294,8.76542056,0.0,0.11408466,1,17
1289,Q6P2H3,8.76542056,0.0,0.11408466,1,17
1290,Q5NIP5,6.43364486,0.01924528,0.15543289,12,16
1291,A8KAD5,7.43271028,0.0,0.13454042,1,17
1292,P04637,7.43271028,0.0,0.13454042,1,17
1293,P0DP23,7.43271028,0.0,0.13454042,1,17
1294,P25789,7.43271028,0.0,0.13454042,1,17
1295,Q13200,7.43271028,0.0,0.13454042,1,17
1296,Q5MIZ7,7.43271028,0.0,0.13454042,1,17
1297,Q8WUA4,7.43271028,0.0,0.13454042,1,17
1298,Q96BR1,7.43271028,0.0,0.13454042,1,17
1299,Q9BZJ0,7.43271028,0.0,0.13454042,1,17
1300,Q5NIP6,5.74579439,0.05766932,0.17404034,15,15
1301,A8MW92,6.74485981,0.0,0.14826105,1,16
1302,O14773,6.74485981,0.0,0.14826105,1,16
1303,P57088,6.74485981,0.0,0.14826105,1,16
1304,Q15080,6.74485981,0.0,0.14826105,1,16
1305,Q5JSL3,6.74485981,0.0,0.14826105,1,16
1306,Q9HBG6,6.74485981,0.0,0.14826105,1,16
1307,Q9NQX5,6.74485981,0.0,0.14826105,1,16
1308,Q9NWB7,6.74485981,0.0,0.14826105,1,16
1309,Q9P007,6.74485981,0.0,0.14826105,1,16
1310,Q5NIP8,8.99626168,0.00186916,0.11115728,2,19
1311,Q9NP97,9.995327099999999,0.0,0.10004675,1,20
1312,Q5NIQ1,5.67476636,0.04147686,0.17621871,3,16
1313,Q5NIQ2,9.20373832,0.0,0.10865150000000001,1,19
1314,Q5NIQ5,1.0,1.0,1.0,2,1
1315,Q6ZMY6,1.5,0.0,0.66666667,1,2
1316,Q7L513,1.5,0.0,0.66666667,1,2
1317,Q79RC1,7.24485981,0.00373657,0.1380289,3,16
1318,P31321,8.24392523,0.0,0.12130144,1,17
1319,Q9NZ32,8.24392523,0.0,0.12130144,1,17
1320,Q79RC4,1.0,0.0,1.0,1,1
1321,Q96GX9,1.0,0.0,1.0,1,1
1322,Q8G8T7,5.20373832,0.08461626,0.19216954,11,14
1323,D1MGQ2,6.20280374,0.0,0.16121742,1,15
1324,O60763,6.20280374,0.0,0.16121742,1,15
1325,P13598,6.20280374,0.0,0.16121742,1,15
1326,P62314,6.20280374,0.0,0.16121742,1,15
1327,Q9BV68,6.20280374,0.0,0.16121742,1,15
1328,protein_b,1.0,0.0,1.0,1,1
1329,int_type,1.0,0.0,1.0,1,1
