,name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,Degree,Eccentricity
1185,P10599,1.66666667,0.0,0.6,1,2
1186,Q9BUJ0,1.66666667,0.0,0.6,1,2
1187,Q81NZ1,5.16218638,0.00197389,0.19371637,3,10
1188,Q969X0,6.16173835,0.0,0.16229186,1,11
1189,Q81NZ2,6.22401434,0.00089606,0.16066801,2,11
1190,P50570,7.22356631,0.0,0.13843577,1,12
1191,Q81P16,6.85842294,0.0,0.14580611,1,12
1192,O94876,5.85887097,0.00179171,0.17068135,3,11
1193,Q81P26,6.21774194,0.00198029,0.16083009,4,11
1194,D2JYH4,7.21729391,0.0,0.13855609,1,12
1195,O14595,5.83109319,0.00206541,0.17149443,3,11
1196,P62736,7.21729391,0.0,0.13855609,1,12
1197,Q81P27,5.85125448,0.00962446,0.17090352,10,10
1198,A1A4Z1,6.85080645,0.0,0.14596822,1,11
1199,P15036,6.85080645,0.0,0.14596822,1,11
1200,Q14240,6.84991039,0.00089606,0.14598731,2,11
1201,Q9BSJ2,6.85080645,0.0,0.14596822,1,11
1202,Q9NXL6,6.85080645,0.0,0.14596822,1,11
1203,Q9Y3T9,6.84991039,0.00089606,0.14598731,2,11
1204,Q9Y6C2,6.85080645,0.0,0.14596822,1,11
1205,Q81P31,7.32526882,0.00089606,0.13651376,2,13
1206,A0PJD3,6.3266129,0.00179131,0.15806246,2,12
1207,Q9H1Q7,8.32482079,0.0,0.12012271,1,14
1208,Q81P37,6.56182796,0.0,0.15239656,1,11
1209,Q81P43,4.89964158,0.00328474,0.20409656,4,10
1210,O14524,5.89919355,0.0,0.16951470000000002,1,11
1211,Q9Y2L5,5.89919355,0.0,0.16951470000000002,1,11
1212,Q81P45,7.26433692,0.0,0.13765881,1,11
1213,A7E2V4,6.26478495,0.00089606,0.1596224,2,10
1214,Q81P54,5.1953404999999995,0.00408207,0.19248017,3,9
1215,Q9HCI7,6.19489247,0.0,0.1614233,1,10
1216,Q81P70,2.0,0.0,0.5,1,3
1217,P08603,1.33333333,0.66666667,0.75,2,2
1218,Q81P96,1.0,0.0,1.0,1,1
1219,Q15149,1.0,0.0,1.0,1,1
1220,Q81PB7,6.69265233,0.0,0.14941759,1,12
1221,Q14318,5.69310036,0.00089606,0.17565122,2,11
1222,Q81PC9,6.82168459,0.00089606,0.14659136,2,11
1223,O94898,7.82123656,0.0,0.12785702,1,12
1224,Q81PD4,5.33422939,0.00981126,0.18746849999999998,14,10
1225,B2R4P9,5.30600358,0.00124516,0.18846576,2,10
1226,O94986,6.33378136,0.0,0.15788357,1,11
1227,P07602,6.33378136,0.0,0.15788357,1,11
1228,P23588,6.33378136,0.0,0.15788357,1,11
1229,P84243,5.30600358,0.00124516,0.18846576,2,10
1230,Q16584,6.33378136,0.0,0.15788357,1,11
1231,Q3BBV0,6.33378136,0.0,0.15788357,1,11
1232,Q6PKG0,6.01657706,0.00041771,0.16620746,2,10
1233,Q6ZMP0,6.33378136,0.0,0.15788357,1,11
1234,Q8NEU8,6.33378136,0.0,0.15788357,1,11
1235,Q9UNN5,6.06317204,0.00050048,0.16493017,2,10
1236,Q81PE9,1.0,0.0,1.0,1,1
1237,O60237,1.0,0.0,1.0,1,1
1238,Q81PF8,5.30645161,0.00239553,0.18844985,3,10
1239,Q81PH4,5.53673835,0.0009565,0.18061175,3,11
1240,Q81PH5,4.92831541,0.0,0.20290909,1,10
1241,Q81PH9,5.40681004,0.00089606,0.18495194,2,10
1242,Q9NWQ8,6.40636201,0.0,0.15609483,1,11
1243,Q81PJ0,1.5,0.0,0.66666667,1,2
1244,Q8IX12,1.0,1.0,1.0,2,1
1245,Q81PJ7,5.1344085999999995,0.00569645,0.1947644,8,10
1246,O95154,6.13396057,0.0,0.16302681,1,11
1247,Q86VX2,6.13396057,0.0,0.16302681,1,11
1248,Q8N1N5,5.21191756,0.00155441,0.19186796,4,10
1249,Q9H6A9,6.13396057,0.0,0.16302681,1,11
1250,Q9NTZ6,4.83915771,0.00111993,0.20664753,2,10
1251,Q9Y520,4.8266129,0.00348903,0.20718463,3,10
1252,Q81PK9,6.07258065,0.0,0.16467463,1,11
1253,P05412,5.07302867,0.00477981,0.1971209,5,10
1254,Q81PL6,5.45967742,0.00179171,0.183161,3,10
1255,Q8TBY8,6.45922939,0.0,0.15481723,1,11
1256,Q96S66,6.45922939,0.0,0.15481723,1,11
1257,Q81PM5,7.0421147,0.00089606,0.14200279999999998,2,11
1258,P15692,6.04345878,0.00179131,0.16546816,2,10
1259,P42694,8.04166667,0.0,0.12435233,1,12
1260,Q81PM6,5.140681,0.00221143,0.19452676,4,10
1261,P20700,5.4359319,0.00037912,0.18396110000000002,2,10
1262,P43487,6.14023297,0.0,0.16286027,1,11
1263,Q81PM7,5.42921147,0.00488,0.18418881,5,10
1264,O00182,6.33019713,0.00132357,0.15797296,3,11
1265,Q13765,4.85887097,0.00641616,0.20580913,3,10
1266,Q8IYM2,6.42876344,0.0,0.15555091,1,11
1267,Q9HB90,6.42786738,0.00089606,0.15557259,2,11
1268,Q81PQ4,5.1155914000000005,0.01430418,0.19548082,13,10
1269,O95166,6.11514337,0.0,0.16352846,1,11
1270,P42345,5.67786738,0.00031319999999999997,0.17612247,2,11
1271,Q13162,5.98790323,0.00199763,0.16700337,4,11
1272,Q5T8A7,6.11335125,0.00179131,0.16357639999999998,2,11
1273,Q9H4B6,6.11514337,0.0,0.16352846,1,11
1274,Q9H8Y5,6.11514337,0.0,0.16352846,1,11
1275,Q9UK61,6.11514337,0.0,0.16352846,1,11
1276,Q81PR7,1.0,0.0,1.0,1,1
1277,P24863,1.0,0.0,1.0,1,1
1278,Q81PR9,6.53853047,0.00089606,0.15293956,2,12
1279,P50750,7.53808244,0.0,0.13265973,1,13
1280,Q13148,5.53987455,0.00415854,0.1805095,4,11
1281,Q81PS6,6.981182799999999,0.00089606,0.14324220000000001,2,11
1282,P40763,5.98252688,0.00224709,0.16715345,3,10
1283,Q9H270,7.98073477,0.0,0.12530175,1,12
1284,Q81PT2,6.12455197,0.0027421999999999998,0.16327725,4,11
1285,O15519,7.12320789,0.00089606,0.14038619,2,12
1286,P34972,5.3938172,0.00196746,0.18539746,2,10
1287,Q658P4,7.12410394,0.0,0.14036853,1,12
1288,Q81PW2,9.38620072,0.0,0.10653938,1,14
1289,Q81PX9,6.05107527,0.00392152,0.16525988,6,11
1290,A8IK34,7.05062724,0.0,0.14183135,1,12
1291,P0C0L4,7.05062724,0.0,0.14183135,1,12
1292,Q6AI12,7.05062724,0.0,0.14183135,1,12
1293,Q6KC79,7.05062724,0.0,0.14183135,1,12
1294,Q81PZ1,5.59677419,0.00104901,0.17867435,3,11
1295,O15111,6.59632616,0.0,0.15159954,1,12
1296,Q81PZ2,5.75089606,0.00211113,0.17388595,3,10
1297,Q13547,6.75044803,0.0,0.14813832,1,11
1298,Q81Q02,6.71953405,7e-08,0.14881984,2,12
1299,Q81Q07,7.01075269,0.0,0.14263804,1,11
1300,P08621,6.01120072,0.00089606,0.16635612,2,10
1301,Q81Q12,1.0,0.0,1.0,1,1
1302,Q9Y5Z9,1.0,0.0,1.0,1,1
1303,Q81Q14,1.0,0.0,1.0,1,1
1304,Q00987,1.0,0.0,1.0,1,1
1305,Q81Q28,7.26971326,0.0,0.13755701,1,12
1306,O60500,6.27016129,0.00089606,0.15948553,2,11
1307,Q81Q57,1.0,0.0,1.0,1,1
1308,O15230,1.0,0.0,1.0,1,1
1309,Q81Q80,7.80197133,0.0,0.12817273,1,12
1310,P22415,6.80241935,0.00089606,0.14700652,2,11
1311,Q81Q81,8.12275986,0.0,0.12311087,1,13
1312,Q81Q85,6.78136201,0.0,0.147463,1,11
1313,Q81Q87,4.86111111,0.01029155,0.20571429,8,10
1314,A8K5I0,5.85976703,0.00034623,0.17065525,2,11
1315,P17813,5.60349462,0.00021645,0.17846006,2,11
1316,Q81QA2,5.49731183,0.0,0.18190709,1,10
1317,Q81QB0,5.28494624,0.0014932,0.18921668,3,10
1318,Q9UBB9,5.52284946,0.0010017000000000001,0.18106595,3,10
1319,Q81QB5,4.92831541,0.0,0.20290909,1,10
1320,Q81QB6,5.26612903,0.00661259,0.1898928,7,9
1321,Q13576,6.17159498,0.00023159,0.16203267,2,10
1322,Q9Y3A5,6.265681,0.0,0.15959957,1,10
1323,Q81QB9,5.77060932,0.00297411,0.17329193,4,11
1324,Q6UW56,6.77016129,0.0,0.14770697,1,12
1325,Q8IXZ2,6.77016129,0.0,0.14770697,1,12
1326,Q81QC9,6.56630824,0.0,0.15229258,1,11
1327,Q81QE5,1.0,0.0,1.0,1,1
1328,Q6JQN1,1.0,0.0,1.0,1,1
1329,Q81QG0,6.86021505,0.00533094,0.14576803,8,12
1330,A4D2P1,7.50492832,0.00070888,0.13324578,3,13
1331,P63000,7.50492832,0.00070888,0.13324578,3,13
1332,Q16627,7.85976703,0.0,0.12723023,1,13
1333,Q59F13,7.85976703,0.0,0.12723023,1,13
1334,Q6ZTN6,6.39023297,0.00157548,0.15648882,2,11
1335,Q86XP3,7.85976703,0.0,0.12723023,1,13
1336,Q8IZP0,6.07930108,0.00449205,0.16449259,2,11
1337,Q9NZV1,7.85976703,0.0,0.12723023,1,13
1338,Q81QG7,4.98566308,0.024597400000000002,0.20057513,20,10
1339,F1LJ00,5.98342294,0.00089525,0.16712842,2,11
1340,O60583,5.98521505,0.0,0.16707837,1,11
1341,O60716,5.98521505,0.0,0.16707837,1,11
1342,P09496,5.93413978,0.00084385,0.16851642,2,11
1343,P50453,5.98521505,0.0,0.16707837,1,11
1344,Q5R372,5.98342294,0.00089525,0.16712842,2,11
1345,Q70EK8,5.98521505,0.0,0.16707837,1,11
1346,Q8TEQ0,5.90098566,0.00025413,0.16946321,2,11
1347,Q96D15,5.98521505,0.0,0.16707837,1,11
1348,Q81QI2,7.69354839,0.0,0.12997904,1,12
1349,O75323,6.69399642,0.00122721,0.14938759,3,11
1350,Q81QJ9,1.0,0.0,1.0,1,1
1351,O43451,1.0,0.0,1.0,1,1
1352,Q81QL4,1.0,0.0,1.0,1,1
1353,Q92974,1.0,0.0,1.0,1,1
1354,Q81QL7,1.0,0.0,1.0,1,1
1355,P49368,1.0,0.0,1.0,1,1
1356,Q81QN4,6.91218638,0.0,0.14467202,1,12
1357,Q99828,5.91263441,0.003711,0.16912935,5,11
1358,Q81QN8,5.44265233,0.00089606,0.18373395,2,10
1359,P51790,6.4422043,0.0,0.15522637,1,11
1360,Q81QN9,5.03046595,0.00182439,0.19878874,3,9
1361,Q04726,5.88664875,0.00033732,0.16987594,2,10
1362,Q81QP7,5.40591398,0.00179171,0.1849826,3,10
1363,A8K3M3,6.40546595,0.0,0.15611667,1,11
1364,P18031,6.40546595,0.0,0.15611667,1,11
1365,Q81QQ0,6.30645161,0.0,0.15856777,1,11
1366,Q81QQ9,6.36917563,0.00148345,0.15700619,3,11
1367,Q96G28,7.3687276,0.0,0.13570864,1,12
1368,Q81QR0,6.50896057,0.00932263,0.15363436,10,11
1369,O00571,7.50582437,0.00268576,0.13322987,2,12
1370,O60658,7.50851254,0.0,0.13318217,1,12
1371,P05154,7.50851254,0.0,0.13318217,1,12
1372,Q16646,7.50851254,0.0,0.13318217,1,12
1373,Q8TCU6,6.26388889,0.00264548,0.15964523,2,11
1374,Q96GI9,7.50851254,0.0,0.13318217,1,12
1375,Q96J01,7.50851254,0.0,0.13318217,1,12
1376,Q9NWT8,7.50851254,0.0,0.13318217,1,12
1377,Q81QS2,6.15143369,0.0,0.16256373,1,11
1378,Q81QS8,5.4390681,0.00028558,0.18385502,2,10
1379,Q81QV1,5.33870968,0.01211664,0.18731118,13,10
1380,O15126,6.33826165,0.0,0.15777197,1,11
1381,O60664,6.33826165,0.0,0.15777197,1,11
1382,O60831,6.33826165,0.0,0.15777197,1,11
1383,O94842,4.704749099999999,0.009034799999999999,0.21255119,4,10
1384,P53365,6.33826165,0.0,0.15777197,1,11
1385,Q6ZN01,6.33826165,0.0,0.15777197,1,11
1386,Q8N3V7,6.33826165,0.0,0.15777197,1,11
1387,Q99518,5.78091398,0.00055733,0.17298303,2,11
1388,Q9BTE6,6.33736559,0.00089606,0.15779427,2,11
1389,Q9NX76,6.33826165,0.0,0.15777197,1,11
1390,Q81QY8,1.0,0.0,1.0,1,1
1391,Q16851,1.0,0.0,1.0,1,1
1392,Q81R09,1.0,1.0,1.0,4,1
1393,O95382,1.75,0.0,0.57142857,1,2
1394,P29350,1.75,0.0,0.57142857,1,2
1395,P31314,1.75,0.0,0.57142857,1,2
1396,Q9UKT9,1.75,0.0,0.57142857,1,2
1397,Q81R13,7.41308244,0.00188444,0.13489665,4,12
1398,P52272,8.41263441,0.0,0.11886883,1,13
1399,Q7Z4F1,8.41263441,0.0,0.11886883,1,13
1400,Q81R24,6.46326165,0.0,0.15472064,1,11
1401,Q81R29,6.51433692,0.00100627,0.15350757,3,11
1402,Q9NZN8,7.51388889,0.0,0.13308688,1,12
1403,Q81R37,6.89247312,2e-07,0.1450858,2,11
1404,Q81R75,6.13888889,0.0,0.16289593,1,11
1405,Q9NRM2,5.13933692,0.00354589,0.19457763,5,10
1406,Q81R76,1.0,0.0,1.0,1,1
1407,Q16630,1.0,0.0,1.0,1,1
1408,Q81R82,5.03494624,0.00372326,0.19861185,4,9
1409,P10253,6.03449821,0.0,0.16571386,1,10
1410,Q7Z5R6,5.52105735,0.00254857,0.18112473,3,10
1411,Q81R83,5.16935484,0.01156397,0.19344774,10,10
1412,P06748,6.16890681,0.0,0.16210328,1,11
1413,Q9BZL4,6.16890681,0.0,0.16210328,1,11
1414,Q9H2G4,6.14740143,0.00274245,0.16267036,2,11
1415,Q81R90,5.88530466,0.00356875,0.16991474,5,10
1416,P50225,6.58646953,0.00024094,0.15182641,2,11
1417,P55055,6.88485663,0.0,0.14524631,1,11
1418,Q658J6,6.88485663,0.0,0.14524631,1,11
1419,Q9GZQ8,6.88485663,0.0,0.14524631,1,11
1420,Q81R97,8.01612903,0.00089606,0.12474849,2,13
1421,Q5HYL6,9.015680999999999,0.0,0.11091786,1,14
1422,Q81R98,5.29749104,0.00066715,0.18876861,2,10
1423,P00325,6.12768817,9.416e-05,0.16319368,2,11
1424,Q81RB5,5.19265233,0.0012897,0.19257981,3,10
1425,Q81RB6,1.0,0.0,1.0,1,1
1426,Q06828,1.0,0.0,1.0,1,1
1427,Q81RC4,5.74462366,0.00258579,0.17407581,5,11
1428,B3KM21,6.74417563,0.0,0.14827609,1,12
1429,Q5RI15,6.74417563,0.0,0.14827609,1,12
1430,Q81RC8,5.22401434,0.00023337,0.19142367,2,10
1431,Q9P0K7,4.917114700000001,0.00188995,0.2033713,3,10
1432,Q81RC9,7.05555556,0.0,0.14173228,1,11
1433,Q8IWI9,6.05600358,0.00089606,0.16512539999999998,2,10
1434,Q81RD5,7.11200717,0.00089606,0.14060728,2,12
1435,Q6UWL2,8.11155914,0.0,0.12328086,1,13
1436,Q81RG1,5.43817204,0.00089606,0.18388532,2,10
1437,Q8TCC7,6.43772401,0.0,0.1553344,1,11
1438,Q81RG2,6.05555556,0.00207601,0.16513761,5,11
1439,Q15642,7.05510753,0.0,0.14174128,1,12
1440,Q5TCS8,7.05510753,0.0,0.14174128,1,12
1441,Q81RG3,6.99731183,0.0,0.14291202,1,12
1442,P36507,5.99775986,0.00089606,0.16672892,2,11
1443,Q81RG5,6.35752688,0.0,0.15729387,1,11
1444,P13861,5.35797491,0.00334405,0.18663768,5,10
1445,Q81RG7,6.56630824,0.00326803,0.15229258,5,12
1446,P04637,6.70295699,0.00079533,0.14918789,2,11
1447,P51946,7.56586022,0.0,0.13217268,1,13
1448,Q01629,7.56586022,0.0,0.13217268,1,13
1449,Q86UY0,7.56586022,0.0,0.13217268,1,13
1450,Q81RG9,5.06541219,0.0096229,0.1974173,5,9
1451,Q9UJY1,6.06227599,0.00268576,0.16495455,2,10
1452,Q81RH2,6.40412186,0.0,0.15614943,1,11
1453,Q81RJ2,6.63261649,0.00027655,0.15077006,2,12
1454,Q81RJ7,5.15681004,0.00954483,0.19391833,10,11
1455,P17612,5.26030466,0.00133651,0.19010306,2,10
1456,P42224,6.15636201,0.0,0.16243359,1,12
1457,Q7L099,6.15636201,0.0,0.16243359,1,12
1458,Q7L591,6.15636201,0.0,0.16243359,1,12
1459,Q8N5G2,6.15456989,0.00179131,0.16248089,2,12
1460,Q96LD4,6.15636201,0.0,0.16243359,1,12
1461,Q9HA92,6.15636201,0.0,0.16243359,1,12
1462,Q81RK3,1.0,0.0,1.0,1,1
1463,Q8IV08,1.0,0.0,1.0,1,1
1464,Q81RL5,1.0,0.0,1.0,1,1
1465,P18084,1.0,0.0,1.0,1,1
1466,Q81RM1,5.98655914,0.00089606,0.16704086,2,11
1467,Q13029,6.98611111,0.0,0.14314115,1,12
1468,Q81RM6,6.59587814,0.0,0.15160984,1,11
1469,Q81RN0,1.0,0.0,1.0,1,1
1470,P24394,1.0,0.0,1.0,1,1
1471,Q81RN3,6.03673835,0.00125372,0.16565237,3,11
1472,Q14761,7.03629032,0.0,0.14212034,1,12
1473,Q9C029,5.4484767,0.00528188,0.18353754,4,10
1474,Q81RN4,6.84677419,0.00523828,0.14605418,5,12
1475,Q2M3G4,7.84632616,0.0,0.12744818,1,13
1476,Q81RN5,6.60483871,0.0,0.15140415,1,12
1477,Q81RN9,7.84946237,0.0,0.12739726,1,12
1478,Q81RQ2,5.89157706,0.0,0.16973384,1,10
1479,Q81RR3,1.0,0.0,1.0,1,1
1480,Q01831,1.0,0.0,1.0,1,1
1481,Q81RR8,5.4390681,0.0,0.18385502,1,10
1482,Q81RS1,5.16308244,0.00731205,0.19368275,6,10
1483,P80511,6.16263441,0.0,0.16226827,1,11
1484,Q7L5Y1,6.16263441,0.0,0.16226827,1,11
1485,Q93086,6.16263441,0.0,0.16226827,1,11
1486,Q9H0M0,6.15994624,0.00268576,0.16233908,2,11
1487,Q81RS8,5.87007168,0.00040782,0.17035567,2,10
1488,Q81RT0,9.25,0.0,0.10810811,1,15
1489,Q81RT7,6.7921147,0.00318092,0.14722955,5,12
1490,A0A1L1M261,5.91084229,0.00597195,0.16918063,5,11
1491,O15054,7.79166667,0.0,0.12834225,1,13
1492,P48506,7.79166667,0.0,0.12834225,1,13
1493,Q9UH99,7.79166667,0.0,0.12834225,1,13
1494,Q81RU2,4.87096774,0.00778077,0.20529801,8,10
1495,Q5JYA6,5.87051971,0.0,0.17034267,1,11
1496,Q9ULL1,5.87051971,0.0,0.17034267,1,11
1497,Q81RU5,5.28225806,0.0,0.18931298,1,9
1498,Q81RV4,6.53494624,0.0,0.15302345,1,11
1499,Q9C099,5.53539427,0.00358061,0.18065561,3,10
1500,Q81RV9,5.07526882,0.00115367,0.19703389999999998,4,10
1501,Q86YQ8,4.89292115,0.00010507,0.20437689,2,10
1502,Q81RW1,5.98476703,0.00179131,0.16709088,2,11
1503,Q9UHX1,6.98342294,0.00089606,0.14319625,2,12
1504,Q81RW6,6.8046595000000005,0.0,0.14695812,1,12
1505,P49005,5.80510753,0.00089606,0.1722621,2,11
1506,Q81RY3,1.0,0.0,1.0,1,1
1507,Q96JI7,1.0,0.0,1.0,1,1
1508,Q81RY4,6.61200717,0.00518721,0.15124001,8,11
1509,A0N0R2,6.30062724,0.00090646,0.15871436,2,11
1510,O43866,7.35976703,0.00042361,0.13587387,2,12
1511,P23284,7.61155914,0.0,0.13137913,1,12
1512,P32302,6.30062724,0.00090646,0.15871436,2,11
1513,P43308,7.61155914,0.0,0.13137913,1,12
1514,Q9P1Z2,6.02643369,0.00336847,0.16593562,3,11
1515,Q81S01,5.2688172,0.00089606,0.18979592,2,10
1516,Q66K14,6.26836918,0.0,0.15953113,1,11
1517,Q81S06,6.34139785,0.0,0.15769394,1,11
1518,Q81S07,5.44354839,0.0,0.1837037,1,10
1519,Q81S14,4.41487455,0.0451707,0.22650700000000001,23,9
1520,E9KL44,5.41442652,0.0,0.18469177,1,10
1521,O15417,5.41442652,0.0,0.18469177,1,10
1522,O43399,5.41442652,0.0,0.18469177,1,10
1523,O43615,5.41442652,0.0,0.18469177,1,10
1524,P40939,5.41442652,0.0,0.18469177,1,10
1525,P52435,5.41442652,0.0,0.18469177,1,10
1526,Q13671,5.41442652,0.0,0.18469177,1,10
1527,Q86TA4,5.41442652,0.0,0.18469177,1,10
1528,Q8TEM1,5.22267025,0.00528475,0.19147293,2,10
1529,Q9UHR5,5.41442652,0.0,0.18469177,1,10
1530,Q81S17,5.18548387,0.00245337,0.19284603,3,11
1531,Q81S25,5.22849462,0.00143373,0.19125964,2,9
1532,Q81S26,5.56182796,0.00275207,0.179797,3,11
1533,O95571,6.56137993,0.0,0.15240696,1,12
1534,Q81S27,4.8655914000000005,0.00384088,0.20552486,5,10
1535,Q2V8N0,5.86514337,0.0,0.17049882,1,11
1536,Q81S29,5.52598566,0.00089606,0.18096319,2,10
1537,Q12824,6.52553763,0.0,0.15324408,1,11
1538,Q81S35,5.86290323,0.00121751,0.17056396,3,10
1539,P04080,6.862455199999999,0.0,0.14572044,1,11
1540,Q81S41,6.55913978,0.0,0.15245902,1,11
1541,Q81S44,6.68996416,1.3e-07,0.14947763,2,12
1542,Q81S46,7.05017921,0.0,0.14184037,1,12
1543,Q81S47,4.92741935,0.00089606,0.20294599,2,10
1544,Q9Y6Q2,5.92697133,0.0,0.16872024,1,11
1545,Q81S48,1.75,0.5,0.57142857,2,3
1546,O15197,2.5,0.0,0.4,1,4
1547,Q81S56,5.12096774,0.01247155,0.19527559,11,10
1548,A8KAD5,6.11962366,0.00089606,0.16340874,2,11
1549,P10124,6.12051971,0.0,0.16338482,1,11
1550,Q15700,6.12051971,0.0,0.16338482,1,11
1551,Q8N4L2,5.85528674,0.00045581,0.17078583,2,11
1552,Q9H4P4,6.12051971,0.0,0.16338482,1,11
1553,Q9UHC7,6.12051971,0.0,0.16338482,1,11
1554,Q81S59,4.36111111,0.05043155,0.22929936,21,9
1555,P14868,5.36066308,0.0,0.18654409,1,10
1556,Q5SWA1,5.36066308,0.0,0.18654409,1,10
1557,Q5TBA9,5.36066308,0.0,0.18654409,1,10
1558,Q8N6Y0,5.36066308,0.0,0.18654409,1,10
1559,Q96EP0,5.36066308,0.0,0.18654409,1,10
1560,Q99527,5.36066308,0.0,0.18654409,1,10
1561,Q9HBU0,4.87051971,0.00337304,0.2053169,3,10
1562,Q9Y655,5.36066308,0.0,0.18654409,1,10
1563,Q81S64,8.18100358,0.0,0.12223439,1,13
1564,P07954,7.18145161,0.00089606,0.13924761,2,12
1565,Q81S67,6.16845878,0.00089606,0.16211505,2,11
1566,P49795,7.16801075,0.0,0.13950872,1,12
1567,Q81S69,6.32706093,0.00372494,0.15805127,4,11
1568,P49756,7.3266129,0.0,0.13648872,1,12
1569,Q81S70,7.329749099999999,0.0,0.13643032,1,12
1570,Q81S71,5.65143369,0.0,0.17694625,1,11
1571,Q81S73,5.65143369,0.0,0.17694625,1,11
1572,Q81S78,5.44175627,0.00100425,0.18376420000000002,2,11
1573,Q8N3D4,6.40098566,0.00024875,0.15622594,2,12
1574,Q81S89,5.89157706,0.0,0.16973384,1,10
1575,Q81SA4,5.56272401,0.0,0.17976804,1,10
1576,Q81SA6,1.0,0.0,1.0,1,1
1577,P31939,1.0,0.0,1.0,1,1
1578,Q81SB0,1.0,1.0,1.0,2,1
1579,A4D0W0,1.5,0.0,0.66666667,1,2
1580,O95777,1.5,0.0,0.66666667,1,2
1581,Q81SB3,6.10035842,0.0,0.16392479,1,10
1582,Q81SC3,4.92831541,0.0,0.20290909,1,10
1583,Q81SC4,7.01075269,0.0,0.14263804,1,11
1584,P52907,6.01120072,0.00089606,0.16635612,2,10
1585,Q81SC5,7.12724014,0.0,0.14030676,1,12
1586,Q9BYB0,6.12768817,0.00481721,0.16319368,5,11
1587,Q81SE4,5.86021505,0.004034599999999999,0.1706422,7,10
1588,O75534,5.11066308,0.00407884,0.19566933,4,10
1589,P22897,6.85976703,0.0,0.14577755,1,11
1590,P34810,6.85976703,0.0,0.14577755,1,11
1591,Q13617,6.85976703,0.0,0.14577755,1,11
1592,Q9H6U8,6.85976703,0.0,0.14577755,1,11
1593,Q81SE5,7.268817200000001,0.00179171,0.13757396,3,12
1594,Q96QE0,8.26836918,0.0,0.12094283,1,13
1595,Q9Y6W3,8.26836918,0.0,0.12094283,1,13
1596,Q81SE9,9.89605735,0.0,0.10105034,1,14
1597,O60749,8.89650538,0.00268697,0.11240369,4,13
1598,Q81SF2,5.20698925,0.00156142,0.19204956,4,10
1599,P24928,5.98342294,0.00019651,0.16712842,2,11
1600,Q15654,5.91532258,0.0001349,0.16905249,2,11
1601,Q81SH2,1.0,0.0,1.0,1,1
1602,P02746,1.0,0.0,1.0,1,1
1603,Q81SI0,4.90860215,0.00635962,0.20372399,5,10
1604,P06733,5.90815412,0.0,0.1692576,1,11
1605,Q81SI6,8.25806452,0.0,0.12109375,1,13
1606,Q81SJ8,6.07258065,0.0,0.16467463,1,11
1607,Q81SL2,5.30017921,0.0,0.18867287,1,10
1608,Q81SL8,6.64964158,0.00034265,0.15038405,2,12
1609,P07911,6.18145161,0.00060304,0.16177429999999998,2,11
1610,Q81SM8,1.0,1.0,1.0,2,1
1611,O15438,1.5,0.0,0.66666667,1,2
1612,Q53SF7,1.5,0.0,0.66666667,1,2
1613,Q81SN0,3.89516129,0.19237841,0.25672878,60,9
1614,A6NM11,4.89471326,0.0,0.20430206,1,10
1615,O95751,4.89471326,0.0,0.20430206,1,10
1616,P08637,4.89471326,0.0,0.20430206,1,10
1617,P17010,4.89471326,0.0,0.20430206,1,10
1618,P22732,4.89471326,0.0,0.20430206,1,10
1619,P26038,4.89471326,0.0,0.20430206,1,10
1620,P32519,4.8015233,0.00592422,0.20826724,4,9
1621,P36894,4.89471326,0.0,0.20430206,1,10
1622,P37108,4.89471326,0.0,0.20430206,1,10
1623,Q08AH1,4.89471326,0.0,0.20430206,1,10
1624,Q13535,4.89471326,0.0,0.20430206,1,10
1625,Q13772,4.8077957,0.00125842,0.20799553,2,10
1626,Q14209,4.89471326,0.0,0.20430206,1,10
1627,Q14839,4.89471326,0.0,0.20430206,1,10
1628,Q15435,4.89471326,0.0,0.20430206,1,10
1629,Q30154,4.85439068,0.00284108,0.20599908,2,10
1630,Q4G1C4,4.89471326,0.0,0.20430206,1,10
1631,Q59F48,4.89471326,0.0,0.20430206,1,10
1632,Q6UWW8,4.89471326,0.0,0.20430206,1,10
1633,Q86T24,4.89471326,0.0,0.20430206,1,10
1634,Q8IVL5,4.78001792,0.00321039,0.20920424,2,10
1635,Q8IVM0,4.89471326,0.0,0.20430206,1,10
1636,Q8WTS1,4.72087814,0.003973699999999999,0.211825,2,10
1637,Q92750,4.89471326,0.0,0.20430206,1,10
1638,Q96RU3,4.89471326,0.0,0.20430206,1,10
1639,Q9BR11,4.89471326,0.0,0.20430206,1,10
1640,Q9C0F1,4.87141577,0.00307824,0.20527913,2,10
1641,Q9H0Y0,4.89471326,0.0,0.20430206,1,10
1642,Q9NYV4,4.89471326,0.0,0.20430206,1,10
1643,Q9P2R3,4.89471326,0.0,0.20430206,1,10
1644,Q9UHF1,4.89471326,0.0,0.20430206,1,10
1645,Q81SP4,5.32706093,0.0065425,0.18772077,7,10
1646,Q96DW6,6.3266129,0.0,0.15806246,1,11
1647,Q96M27,6.3266129,0.0,0.15806246,1,11
1648,Q96RL6,5.8015233,0.00043672,0.17236852,2,10
1649,Q9H869,5.85887097,0.00056789,0.17068135,2,10
1650,Q81SP6,4.95967742,0.0007564,0.20162602,2,9
1651,Q81SQ9,6.36648746,0.00192986,0.15707248,4,11
1652,Q7Z5J4,7.36603943,0.0,0.13575817,1,12
