,name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,Degree,Eccentricity
3311,Q9F287,6.16942585,0.0028164,0.16208964,5,14
3312,Q16517,7.16907362,0.0,0.13948804,1,15
3313,Q86TG7,7.16907362,0.0,0.13948804,1,15
3314,Q9GIY3,7.16907362,0.0,0.13948804,1,15
3315,Q9Y371,7.16907362,0.0,0.13948804,1,15
3316,Q9F290,6.00246566,0.00051022,0.16659820000000003,2,12
3317,Q9R3G9,1.0,0.0,1.0,1,1
3318,Q9H9E3,1.0,0.0,1.0,1,1
3319,Q9R7V4,1.0,0.0,1.0,1,1
3320,Q86VV8,1.0,0.0,1.0,1,1
3321,Q9R8C5,6.02500881,0.00359968,0.16597486,6,12
3322,P28068,7.02465657,0.0,0.14235571,1,13
3323,Q9BUE6,7.02465657,0.0,0.14235571,1,13
3324,Q9RI12,4.98802395,0.0041222,0.20048019,6,12
3325,P17036,5.98767172,0.0,0.16700982,1,13
3326,Q92956,5.98767172,0.0,0.16700982,1,13
3327,Q96FW1,5.98767172,0.0,0.16700982,1,13
3328,Q9H3K2,5.98767172,0.0,0.16700982,1,13
3329,Q9RID8,5.00563579,0.00211268,0.19977482,4,12
3330,A8K7B7,6.00528355,0.0,0.16652003,1,13
3331,P25774,6.00528355,0.0,0.16652003,1,13
3332,P30153,6.00528355,0.0,0.16652003,1,13
3333,Q9X5X6,6.04050722,0.00119395,0.16554901,2,14
3334,Q9X6B0,5.09369496,0.0065277,0.19632114,8,12
3335,Q01432,6.09334273,0.0,0.16411353,1,13
3336,Q08999,6.09334273,0.0,0.16411353,1,13
3337,Q13156,6.09334273,0.0,0.16411353,1,13
3338,Q9UKJ0,6.09334273,0.0,0.16411353,1,13
3339,Q9X6B6,5.43818246,0.0,0.18388497,1,12
3340,Q9X6B7,7.93342726,0.0,0.12604893,1,16
3341,Q9Z373,5.32969355,0.00260539,0.18762805,5,12
3342,Q9Z375,6.04191617,0.00128404,0.16551041,3,12
3343,Q13422,7.04156393,0.0,0.14201391,1,13
3344,Q9Z381,1.0,1.0,1.0,2,1
3345,E5KNY5,1.5,0.0,0.66666667,1,2
3346,P42704,1.5,0.0,0.66666667,1,2
3347,Q9Z3B4,4.87953505,0.00532915,0.20493756,2,12
3348,Q9ZC29,6.73230011,0.0,0.14853764,1,14
3349,Q9ZC30,6.382881299999999,0.0,0.15666906,1,14
3350,Q9ZC41,8.1602677,0.0,0.122545,1,14
3351,Q9ZC49,5.5325819,0.0,0.18074744,1,12
3352,Q9ZC50,8.31313843,0.00190028,0.12029151,3,13
3353,Q14BN4,9.31278619,0.0,0.10737925,1,14
3354,Q9ZC51,5.82705178,0.00070447,0.17161337,2,14
3355,Q96ER3,6.82669954,0.0,0.14648367,1,15
3356,Q9ZC54,1.0,0.0,1.0,1,1
3357,P49790,1.0,0.0,1.0,1,1
3358,Q9ZC61,5.23458964,0.0,0.19103694,1,12
3359,Q9ZC63,6.18703769,0.00070447,0.16162824,2,13
3360,Q9GZW8,7.18668545,0.0,0.13914620000000003,1,14
3361,Q9ZC68,5.48326876,0.01068525,0.18237297,12,12
3362,O75843,6.48291652,0.0,0.15425156,1,13
3363,P18146,6.48291652,0.0,0.15425156,1,13
3364,Q7KZF4,6.48291652,0.0,0.15425156,1,13
3365,Q8N0W4,6.48291652,0.0,0.15425156,1,13
3366,Q9NRA0,6.48291652,0.0,0.15425156,1,13
3367,Q9ZC81,5.92074674,0.00134347,0.16889761,3,12
3368,Q92538,6.92039451,0.0,0.14450043,1,13
3369,Q9ZFR9,5.34589644,0.00492696,0.18705937,5,12
3370,Q9ZGX5,2.4,0.0,0.41666667,1,3
3371,protein_b,1.0,0.0,1.0,1,1
3372,int_type,1.0,0.0,1.0,1,1
