"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1179","5.46908602","0.0","0.18284591","0.0","1","10","false","P28370","54.0","1","0","0","0.70206093","false","0","P28370","0","0.0"
"1181","5.39919355","0.00344075","0.18521285","0.0","3","10","false","P35579","22.66666667","3","0","0","0.70672043","false","0","P35579","131734","0.33333333"
"1185","5.46908602","0.0","0.18284591","0.0","1","10","false","P49759","54.0","1","0","0","0.70206093","false","0","P49759","0","0.0"
"1188","5.46908602","0.0","0.18284591","0.0","1","10","false","P63165","54.0","1","0","0","0.70206093","false","0","P63165","0","0.0"
"1191","5.46908602","0.0","0.18284591","0.0","1","10","false","Q14511","54.0","1","0","0","0.70206093","false","0","Q14511","0","0.0"
"1193","5.46908602","0.0","0.18284591","0.0","1","10","false","Q3L8U1","54.0","1","0","0","0.70206093","false","0","Q3L8U1","0","0.0"
"1196","5.46908602","0.0","0.18284591","0.0","1","10","false","Q5SXM1","54.0","1","0","0","0.70206093","false","0","Q5SXM1","0","0.0"
"1198","4.87231183","0.00864156","0.20524138","0.0","4","10","false","Q6P2H3","24.75","4","0","0","0.74184588","false","0","Q6P2H3","436246","0.25"
"1200","5.46908602","0.0","0.18284591","0.0","1","10","false","Q6ZUS5","54.0","1","0","0","0.70206093","false","0","Q6ZUS5","0","0.0"
"1202","5.10707885","0.01099798","0.19580665","0.0","4","10","false","Q7Z3E2","26.0","4","0","0","0.72619474","false","0","Q7Z3E2","501356","0.25252525"
"1205","5.19310036","0.0025126","0.1925632","0.0","2","10","false","Q86TM6","31.0","2","0","0","0.72045998","false","0","Q86TM6","111864","0.5"
"1207","5.45295699","5.2996E-4","0.18338674","0.0","2","10","false","Q8IVH2","28.5","2","0","0","0.7031362","false","0","Q8IVH2","20874","0.5"
"1209","5.46908602","0.0","0.18284591","0.0","1","10","false","Q8IWB9","54.0","1","0","0","0.70206093","false","0","Q8IWB9","0","0.0"
"1211","5.34184588","0.00607974","0.18720121","0.0","5","10","false","Q8IWJ2","15.0","5","0","0","0.71054361","false","0","Q8IWJ2","273750","0.20289855"
"1213","5.34453405","0.00170689","0.18710705","0.0","2","10","false","Q8IX01","33.5","2","0","0","0.7103644","false","0","Q8IX01","72488","0.5"
"1215","5.46908602","0.0","0.18284591","0.0","1","10","false","Q8N8R7","54.0","1","0","0","0.70206093","false","0","Q8N8R7","0","0.0"
"1217","5.46908602","0.0","0.18284591","0.0","1","10","false","Q8TED9","54.0","1","0","0","0.70206093","false","0","Q8TED9","0","0.0"
"1219","5.46908602","0.0","0.18284591","0.0","1","10","false","Q8TEX9","54.0","1","0","0","0.70206093","false","0","Q8TEX9","0","0.0"
"1221","5.34722222","0.00571426","0.18701299","0.0","3","10","false","Q8WWM7","21.0","3","0","0","0.71018519","false","0","Q8WWM7","235000","0.33333333"
"1224","5.40815412","0.00370686","0.18490597","0.0","3","10","false","Q96BD5","22.0","3","0","0","0.70612306","false","0","Q96BD5","163988","0.33333333"
"1226","5.30241935","0.00708184","0.18859316","0.0","4","10","false","Q96CN7","19.5","4","0","0","0.71317204","false","0","Q96CN7","292944","0.25342466"
"1228","5.46191756","0.0020859","0.18308588","0.0","2","10","false","Q96P16","28.5","2","0","0","0.70253883","false","0","Q96P16","79366","0.5"
"1230","5.32930108","0.00597648","0.18764187","0.0","3","10","false","Q96Q15","22.0","3","0","0","0.71137993","false","0","Q96Q15","222254","0.33333333"
"1232","5.46908602","0.0","0.18284591","0.0","1","10","false","Q96S59","54.0","1","0","0","0.70206093","false","0","Q96S59","0","0.0"
"1234","5.46908602","0.0","0.18284591","0.0","1","10","false","Q9H799","54.0","1","0","0","0.70206093","false","0","Q9H799","0","0.0"
"1236","5.46908602","0.0","0.18284591","0.0","1","10","false","Q9HA47","54.0","1","0","0","0.70206093","false","0","Q9HA47","0","0.0"
"1239","5.30600358","0.00154214","0.18846576","0.0","3","10","false","Q9HD45","21.0","3","0","0","0.71293309","false","0","Q9HD45","79416","0.33333333"
"1241","5.35528674","6.6317E-4","0.18673136","0.0","2","10","false","Q9NP74","28.5","2","0","0","0.70964755","false","0","Q9NP74","42002","0.50925926"
"1243","5.46281362","0.00184046","0.18305585","0.0","2","10","false","Q9NVU7","28.5","2","0","0","0.70247909","false","0","Q9NVU7","78112","0.5"
"1245","5.46908602","0.0","0.18284591","0.0","1","10","false","Q9NXF8","54.0","1","0","0","0.70206093","false","0","Q9NXF8","0","0.0"
"1247","5.46908602","0.0","0.18284591","0.0","1","10","false","Q9UIE0","54.0","1","0","0","0.70206093","false","0","Q9UIE0","0","0.0"
"1249","5.40456989","0.00303156","0.1850286","0.0","5","10","false","Q9UNE7","12.2","5","0","0","0.70636201","false","0","Q9UNE7","172628","0.2"
"1251","5.27732975","0.0025119","0.18948977","0.0","5","10","false","Q9UQE7","14.2","5","0","0","0.71484468","false","0","Q9UQE7","163928","0.20952381"
"1253","5.37679211","0.00116699","0.1859845","0.0","2","10","false","Q9Y5P3","33.5","2","0","0","0.70821386","false","0","Q9Y5P3","52816","0.5"
"1255","5.46908602","0.0","0.18284591","0.0","1","10","false","Q9Y6I7","54.0","1","0","0","0.70206093","false","0","Q9Y6I7","0","0.0"
"1257","6.71953405","7.0E-8","0.14881984","0.0","2","12","false","Q81KU2","6.0","2","0","0","0.61869773","false","0","Q81KU2","2","1.0"
"1258","5.72087814","0.00164405","0.17479834","0.0","6","11","false","A4D0U5","4.83333333","6","0","0","0.68527479","false","0","A4D0U5","186510","0.21296296"
"1260","5.72087814","0.00164405","0.17479834","0.0","6","11","false","Q9UGI8","4.83333333","6","0","0","0.68527479","false","0","Q9UGI8","186510","0.21296296"
"1262","7.58602151","0.0","0.1318214","0.0","1","12","false","Q81KV0","4.0","1","0","0","0.5609319","false","0","Q81KV0","0","0.0"
"1263","6.58646953","0.00293137","0.15182641","0.0","4","11","false","P30048","3.75","4","0","0","0.6275687","false","0","P30048","200726","0.25"
"1265","4.97939068","0.01153128","0.20082778","0.0","9","10","false","Q81KV7","5.55555556","9","0","0","0.73470729","false","0","Q81KV7","530552","0.11388889"
"1267","5.97894265","0.0","0.16725365","0.0","1","11","false","O75385","9.0","1","0","0","0.66807049","false","0","O75385","0","0.0"
"1271","5.97894265","0.0","0.16725365","0.0","1","11","false","Q08J23","9.0","1","0","0","0.66807049","false","0","Q08J23","0","0.0"
"1275","5.55958781","0.00225476","0.17986945","0.0","4","10","false","Q96JB5","4.5","4","0","0","0.69602748","false","0","Q96JB5","99864","0.25"
"1278","5.95698925","0.00162792","0.16787004","0.0","4","11","false","Q81KW2","3.25","4","0","0","0.66953405","false","0","Q81KW2","93196","0.375"
"1279","6.95654122","0.0","0.1437496","0.0","1","12","false","O60879","4.0","1","0","0","0.60289725","false","0","O60879","0","0.0"
"1281","5.80510753","0.00297728","0.1722621","0.0","4","10","false","P24534","3.25","4","0","0","0.6796595","false","0","P24534","110910","0.25"
"1283","5.05869176","0.00600931","0.19767957","0.0","4","10","false","Q549M8","19.5","4","0","0","0.72942055","false","0","Q549M8","398486","0.26056338"
"1285","5.05869176","0.00600931","0.19767957","0.0","4","10","false","Q9Y224","19.5","4","0","0","0.72942055","false","0","Q9Y224","398486","0.26056338"
"1287","1.0","0.0","1.0","0.0","1","1","false","Q81KY5","1.0","1","0","0","1.0","false","0","Q81KY5","0","0.0"
"1288","1.0","0.0","1.0","0.0","1","1","false","P46977","1.0","1","0","0","1.0","false","0","P46977","0","0.0"
"1290","5.56362007","0.00557304","0.17973909","0.0","7","10","false","Q81KY6","2.71428571","7","0","0","0.69575866","false","0","Q81KY6","332960","0.14285714"
"1291","5.79435484","7.0397E-4","0.17258177","0.0","2","11","false","O15116","7.5","2","0","0","0.68037634","false","0","O15116","28072","0.5"
"1294","6.48879928","6.0823E-4","0.15411172","0.0","2","11","false","P29017","7.0","2","0","0","0.63408005","false","0","P29017","34024","0.5"
"1297","6.56317204","0.0","0.15236535","0.0","1","11","false","P37802","7.0","1","0","0","0.62912186","false","0","P37802","0","0.0"
"1299","6.56317204","0.0","0.15236535","0.0","1","11","false","Q8N8S7","7.0","1","0","0","0.62912186","false","0","Q8N8S7","0","0.0"
"1301","6.4547491","5.5928E-4","0.15492469","0.0","2","11","false","Q93074","7.0","2","0","0","0.63635006","false","0","Q93074","25372","0.5"
"1303","6.56630824","0.0","0.15229258","0.0","1","11","false","Q81KY8","7.0","1","0","0","0.62891278","false","0","Q81KY8","0","0.0"
"1305","1.0","0.0","1.0","0.0","1","1","false","Q81KZ8","1.0","1","0","0","1.0","false","0","Q81KZ8","0","0.0"
"1306","1.0","0.0","1.0","0.0","1","1","false","O95980","1.0","1","0","0","1.0","false","0","O95980","0","0.0"
"1308","7.02867384","0.0","0.14227435","0.0","1","12","false","Q81L02","3.0","1","0","0","0.59808841","false","0","Q81L02","0","0.0"
"1309","6.02912186","0.00207049","0.16586163","0.0","3","11","false","P30101","10.0","3","0","0","0.66472521","false","0","P30101","67630","0.33333333"
"1311","6.49103943","1.9659E-4","0.15405853","0.0","2","12","false","Q81L03","4.0","2","0","0","0.6339307","false","0","Q81L03","6754","0.5"
"1313","5.85080645","0.00491098","0.17091661","0.0","5","11","false","Q9ULJ6","6.2","5","0","0","0.6766129","false","0","Q9ULJ6","195824","0.2"
"1315","4.79390681","0.01354659","0.20859813","0.0","10","9","false","Q81L10","5.8","10","0","0","0.74707288","false","0","Q81L10","766902","0.10666667"
"1317","5.19668459","0.00111977","0.19243038","0.0","3","10","false","P11940","12.0","3","0","0","0.72022103","false","0","P11940","74480","0.33333333"
"1319","5.79345878","0.0","0.17260846","0.0","1","10","false","P36956","10.0","1","0","0","0.68043608","false","0","P36956","0","0.0"
"1321","5.79345878","0.0","0.17260846","0.0","1","10","false","P50454","10.0","1","0","0","0.68043608","false","0","P50454","0","0.0"
"1324","4.97804659","0.01562955","0.20088201","0.0","10","10","false","Q12802","7.2","10","0","0","0.73479689","false","0","Q12802","758328","0.10163934"
"1326","5.79345878","0.0","0.17260846","0.0","1","10","false","Q4VAK3","10.0","1","0","0","0.68043608","false","0","Q4VAK3","0","0.0"
"1330","4.71908602","0.00972426","0.21190544","0.0","5","10","false","Q9UK58","19.8","5","0","0","0.75206093","false","0","Q9UK58","521732","0.21123596"
"1332","6.29928315","0.0","0.15874822","0.0","1","11","false","Q81L13","2.0","1","0","0","0.64671446","false","0","Q81L13","0","0.0"
"1333","5.29973118","8.9606E-4","0.18868882","0.0","2","10","false","Q93008","24.5","2","0","0","0.71335125","false","0","Q93008","38334","0.5"
"1335","6.12544803","0.00558778","0.16325336","0.0","8","11","false","Q81L14","1.75","8","0","0","0.65830346","false","0","Q81L14","391354","0.15"
"1336","5.36783154","0.00255707","0.18629497","0.0","2","10","false","A4D1N4","20.0","2","0","0","0.70881123","false","0","A4D1N4","203484","0.51351351"
"1338","7.125","0.0","0.14035088","0.0","1","12","false","P02452","8.0","1","0","0","0.59166667","false","0","P02452","0","0.0"
"1340","7.125","0.0","0.14035088","0.0","1","12","false","Q5VU08","8.0","1","0","0","0.59166667","false","0","Q5VU08","0","0.0"
"1342","7.125","0.0","0.14035088","0.0","1","12","false","Q6UXT9","8.0","1","0","0","0.59166667","false","0","Q6UXT9","0","0.0"
"1345","5.36783154","0.00255707","0.18629497","0.0","2","10","false","Q9NX63","20.0","2","0","0","0.70881123","false","0","Q9NX63","203484","0.51351351"
"1347","7.125","0.0","0.14035088","0.0","1","12","false","Q9UEY8","8.0","1","0","0","0.59166667","false","0","Q9UEY8","0","0.0"
"1349","5.92876344","0.00126965","0.16866924","0.0","2","11","false","Q9Y219","8.0","2","0","0","0.67141577","false","0","Q9Y219","43906","0.5"
"1351","4.92831541","0.0","0.20290909","0.0","1","10","false","Q81L15","60.0","1","0","0","0.73811231","false","0","Q81L15","0","0.0"
"1353","6.37455197","0.00301495","0.15687377","0.0","5","11","false","Q81L21","2.4","5","0","0","0.64169654","false","0","Q81L21","188660","0.2"
"1354","7.37410394","0.0","0.1356097","0.0","1","12","false","O00237","5.0","1","0","0","0.57505974","false","0","O00237","0","0.0"
"1356","5.84632616","0.00238367","0.17104759","0.0","3","10","false","O75807","9.0","3","0","0","0.67691159","false","0","O75807","128710","0.33333333"
"1358","5.69041219","0.00895814","0.17573419","0.0","6","11","false","P04275","5.83333333","6","0","0","0.68730585","false","0","P04275","536064","0.17261905"
"1360","7.37410394","0.0","0.1356097","0.0","1","12","false","P78371","5.0","1","0","0","0.57505974","false","0","P78371","0","0.0"
"1362","7.37410394","0.0","0.1356097","0.0","1","12","false","Q8WTX9","5.0","1","0","0","0.57505974","false","0","Q8WTX9","0","0.0"
"1364","5.74910394","0.0","0.17394015","0.0","1","11","false","Q81L30","6.0","1","0","0","0.68339307","false","0","Q81L30","0","0.0"
"1366","7.05734767","0.0","0.14169629","0.0","1","12","false","Q81L31","4.0","1","0","0","0.59617682","false","0","Q81L31","0","0.0"
"1367","6.0577957","0.00208546","0.16507655","0.0","4","11","false","Q8TF65","5.5","4","0","0","0.66281362","false","0","Q8TF65","104502","0.25"
"1369","7.66577061","0.00179171","0.13045003","0.0","3","12","false","Q81L32","1.66666667","3","0","0","0.55561529","false","0","Q81L32","86710","0.33333333"
"1370","8.66532258","0.0","0.11540251","0.0","1","13","false","Q07666","3.0","1","0","0","0.48897849","false","0","Q07666","0","0.0"
"1372","8.66532258","0.0","0.11540251","0.0","1","13","false","Q8N3Y3","3.0","1","0","0","0.48897849","false","0","Q8N3Y3","0","0.0"
"1374","6.66801075","0.00292459","0.14996976","0.0","3","11","false","Q9UN86","4.0","3","0","0","0.62213262","false","0","Q9UN86","138204","0.33333333"
"1376","7.16129032","0.00210583","0.13963964","0.0","4","12","false","Q81L39","1.75","4","0","0","0.58924731","false","0","Q81L39","99552","0.25"
"1377","8.16084229","0.0","0.12253637","0.0","1","13","false","P06681","4.0","1","0","0","0.52261051","false","0","P06681","0","0.0"
"1379","8.16084229","0.0","0.12253637","0.0","1","13","false","P22692","4.0","1","0","0","0.52261051","false","0","P22692","0","0.0"
"1381","6.34811828","0.00232262","0.157527","0.0","2","11","false","P30042","11.0","2","0","0","0.64345878","false","0","P30042","109080","0.5"
"1383","7.06317204","0.00133337","0.14157945","0.0","3","12","false","Q16270","4.33333333","3","0","0","0.59578853","false","0","Q16270","52898","0.33333333"
"1385","5.36648746","7.8191E-4","0.18634163","0.0","2","10","false","Q81L40","8.5","2","0","0","0.70890084","false","0","Q81L40","32872","0.5"
"1388","5.97759857","0.0","0.16729126","0.0","1","11","false","Q81L42","10.0","1","0","0","0.6681601","false","0","Q81L42","0","0.0"
"1390","1.0","0.0","1.0","0.0","1","1","false","Q81L45","1.0","1","0","0","1.0","false","0","Q81L45","0","0.0"
"1391","1.0","0.0","1.0","0.0","1","1","false","Q06643","1.0","1","0","0","1.0","false","0","Q06643","0","0.0"
"1393","6.17204301","2.3661E-4","0.16202091","0.0","2","11","false","Q81L49","7.0","2","0","0","0.65519713","false","0","Q81L49","9466","0.5"
"1396","4.92831541","0.0","0.20290909","0.0","1","10","false","Q81L57","60.0","1","0","0","0.73811231","false","0","Q81L57","0","0.0"
"1398","1.0","1.0","1.0","0.0","2","1","false","Q81L62","1.0","2","0","0","1.0","false","0","Q81L62","2","0.0"
"1399","1.5","0.0","0.66666667","0.0","1","2","false","Q8IXI1","2.0","1","0","0","0.75","false","0","Q8IXI1","0","0.0"
"1401","1.5","0.0","0.66666667","0.0","1","2","false","Q96AX1","2.0","1","0","0","0.75","false","0","Q96AX1","0","0.0"
"1403","5.4453405","0.0","0.18364325","0.0","1","11","false","Q81L67","21.0","1","0","0","0.70364397","false","0","Q81L67","0","0.0"
"1405","5.95519713","0.00422342","0.16792055","0.0","5","11","false","Q81L77","3.0","5","0","0","0.66965352","false","0","Q81L77","198804","0.2"
"1406","6.01747312","0.00138709","0.16618271","0.0","3","10","false","P28799","7.0","3","0","0","0.66550179","false","0","P28799","87968","0.33333333"
"1408","6.9547491","0.0","0.14378664","0.0","1","12","false","Q8NF91","5.0","1","0","0","0.60301673","false","0","Q8NF91","0","0.0"
"1410","6.9547491","0.0","0.14378664","0.0","1","12","false","Q8TCZ2","5.0","1","0","0","0.60301673","false","0","Q8TCZ2","0","0.0"
"1412","6.90456989","0.00125361","0.14483161","0.0","2","12","false","Q9UNZ5","4.5","2","0","0","0.60636201","false","0","Q9UNZ5","57082","0.5"
"1414","5.05062724","0.01098689","0.19799521","0.0","8","10","false","Q9Y6K1","6.625","8","0","0","0.72995818","false","0","Q9Y6K1","558842","0.12784091"
"1416","1.0","0.0","1.0","0.0","1","1","false","Q81L81","1.0","1","0","0","1.0","false","0","Q81L81","0","0.0"
"1417","1.0","0.0","1.0","0.0","1","1","false","Q8NEY4","1.0","1","0","0","1.0","false","0","Q8NEY4","0","0.0"
"1419","1.0","0.0","1.0","0.0","1","1","false","Q81L89","1.0","1","0","0","1.0","false","0","Q81L89","0","0.0"
"1420","1.0","0.0","1.0","0.0","1","1","false","Q9NR56","1.0","1","0","0","1.0","false","0","Q9NR56","0","0.0"
"1422","6.04928315","8.9606E-4","0.16530884","0.0","2","11","false","Q81L97","4.5","2","0","0","0.66338112","false","0","Q81L97","40568","0.5"
"1423","7.04883513","0.0","0.14186741","0.0","1","12","false","Q05209","2.0","1","0","0","0.59674432","false","0","Q05209","0","0.0"
"1426","5.17383513","0.00443304","0.19328022","0.0","5","9","false","Q81L99","7.2","5","0","0","0.72174432","false","0","Q81L99","257142","0.2137931"
"1427","5.34453405","0.00396039","0.18710705","0.0","5","10","false","O14773","8.8","5","0","0","0.7103644","false","0","O14773","226818","0.21666667"
"1431","6.17249104","8.9606E-4","0.16200915","0.0","2","10","false","Q6PJI9","3.0","2","0","0","0.65516726","false","0","Q6PJI9","38634","0.5"
"1433","6.1733871","0.0","0.16198563","0.0","1","10","false","Q8ND90","5.0","1","0","0","0.65510753","false","0","Q8ND90","0","0.0"
"1435","6.140681","2.6041E-4","0.16284839","0.0","2","11","false","Q81LA5","5.0","2","0","0","0.65728793","false","0","Q81LA5","12492","0.5"
"1436","5.30689964","0.00718394","0.18843394","0.0","8","10","false","Q14232","4.875","8","0","0","0.71287336","false","0","Q14232","390180","0.13362069"
"1438","5.91890681","3.3363E-4","0.16895012","0.0","2","11","false","Q9H2F9","11.0","2","0","0","0.67207288","false","0","Q9H2F9","15398","0.5"
"1440","5.05107527","0.00569048","0.19797765","0.0","8","9","false","Q81LA6","4.375","8","0","0","0.72992832","false","0","Q81LA6","235130","0.125"
"1442","6.05062724","0.0","0.16527212","0.0","1","10","false","P41212","8.0","1","0","0","0.66329152","false","0","P41212","0","0.0"
"1444","6.05062724","0.0","0.16527212","0.0","1","10","false","Q12796","8.0","1","0","0","0.66329152","false","0","Q12796","0","0.0"
"1446","6.05062724","0.0","0.16527212","0.0","1","10","false","Q13023","8.0","1","0","0","0.66329152","false","0","Q13023","0","0.0"
"1448","5.80421147","3.6508E-4","0.17228869","0.0","2","10","false","Q16822","11.0","2","0","0","0.67971924","false","0","Q16822","27380","0.5"
"1450","4.74417563","0.00544429","0.21078478","0.0","5","10","false","Q2NL98","15.6","5","0","0","0.75038829","false","0","Q2NL98","272736","0.20277778"
"1452","6.05062724","0.0","0.16527212","0.0","1","10","false","Q5HYI8","8.0","1","0","0","0.66329152","false","0","Q5HYI8","0","0.0"
"1454","6.05062724","0.0","0.16527212","0.0","1","10","false","Q8NC42","8.0","1","0","0","0.66329152","false","0","Q8NC42","0","0.0"
"1456","8.26164875","0.0","0.12104121","0.0","1","13","false","Q81LA9","3.0","1","0","0","0.51589008","false","0","Q81LA9","0","0.0"
"1457","7.26209677","0.00268657","0.13770128","0.0","3","12","false","O75882","2.66666667","3","0","0","0.58252688","false","0","O75882","89362","0.33333333"
"1459","1.0","0.0","1.0","0.0","1","1","false","Q81LB0","1.0","1","0","0","1.0","false","0","Q81LB0","0","0.0"
"1460","1.0","0.0","1.0","0.0","1","1","false","Q8NFW8","1.0","1","0","0","1.0","false","0","Q8NFW8","0","0.0"
"1462","5.90322581","0.00124918","0.16939891","0.0","3","11","false","Q81LB8","3.0","3","0","0","0.67311828","false","0","Q81LB8","57962","0.33333333"
"1463","5.79077061","0.00165494","0.17268859","0.0","4","10","false","P12955","6.0","4","0","0","0.68061529","false","0","P12955","69008","0.25"
"1466","6.90277778","0.0","0.14486922","0.0","1","12","false","Q9BT09","3.0","1","0","0","0.60648148","false","0","Q9BT09","0","0.0"
"1468","5.47491039","2.7893E-4","0.18265139","0.0","2","10","false","Q81LC0","4.5","2","0","0","0.70167264","false","0","Q81LC0","27014","0.5"
"1471","6.58781362","8.114E-4","0.15179543","0.0","2","12","false","Q81LC3","4.0","2","0","0","0.62747909","false","0","Q81LC3","34066","0.5"
"1472","7.22894265","3.0251E-4","0.13833282","0.0","2","12","false","P22352","4.0","2","0","0","0.58473716","false","0","P22352","12098","0.5"
"1475","5.19086022","0.00608756","0.1926463","0.0","6","10","false","Q81LC5","5.16666667","6","0","0","0.72060932","false","0","Q81LC5","260744","0.16666667"
"1476","4.46191756","0.02879487","0.22411889","0.0","10","9","false","P01834","13.4","10","0","0","0.7692055","false","0","P01834","1323230","0.10333333"
"1479","6.19041219","0.0","0.16154013","0.0","1","11","false","Q15831","6.0","1","0","0","0.65397252","false","0","Q15831","0","0.0"
"1482","5.68055556","0.00150065","0.17603912","0.0","3","11","false","Q9BPX3","6.33333333","3","0","0","0.68796296","false","0","Q9BPX3","66888","0.33333333"
"1484","6.18951613","8.9606E-4","0.16156352","0.0","2","11","false","Q9C0H2","3.5","2","0","0","0.65403226","false","0","Q9C0H2","32394","0.5"
"1486","4.9202509","0.00722495","0.20324167","0.0","7","10","false","Q81LC7","9.85714286","7","0","0","0.73864994","false","0","Q81LC7","292848","0.14761905"
"1488","5.9171147","0.00268576","0.16900129","0.0","2","11","false","P28070","4.5","2","0","0","0.67219235","false","0","P28070","107646","0.5"
"1490","5.91980287","0.0","0.16892454","0.0","1","11","false","Q14393","7.0","1","0","0","0.67201314","false","0","Q14393","0","0.0"
"1492","5.91980287","0.0","0.16892454","0.0","1","11","false","Q6ZN55","7.0","1","0","0","0.67201314","false","0","Q6ZN55","0","0.0"
"1494","5.91980287","0.0","0.16892454","0.0","1","11","false","Q86WN1","7.0","1","0","0","0.67201314","false","0","Q86WN1","0","0.0"
"1497","5.91980287","0.0","0.16892454","0.0","1","11","false","Q9P2D0","7.0","1","0","0","0.67201314","false","0","Q9P2D0","0","0.0"
"1499","4.89516129","0.02599257","0.20428336","0.0","24","9","false","Q81LD0","2.875","24","0","0","0.74032258","false","0","Q81LD0","1577104","0.04807692"
"1500","5.8938172","4.4783E-4","0.16966933","0.0","2","10","false","A4D1F7","13.0","2","0","0","0.67374552","false","0","A4D1F7","47728","0.52173913"
"1502","5.89471326","0.0","0.16964354","0.0","1","10","false","A6NHN6","24.0","1","0","0","0.67368578","false","0","A6NHN6","0","0.0"
"1504","5.8938172","4.4783E-4","0.16966933","0.0","2","10","false","O00522","13.0","2","0","0","0.67374552","false","0","O00522","47728","0.52173913"
"1506","5.89471326","0.0","0.16964354","0.0","1","10","false","O94992","24.0","1","0","0","0.67368578","false","0","O94992","0","0.0"
"1508","5.89471326","0.0","0.16964354","0.0","1","10","false","P03372","24.0","1","0","0","0.67368578","false","0","P03372","0","0.0"
"1510","5.89471326","0.0","0.16964354","0.0","1","10","false","P08123","24.0","1","0","0","0.67368578","false","0","P08123","0","0.0"
"1512","5.59543011","0.00178647","0.17871727","0.0","3","10","false","P09601","12.33333333","3","0","0","0.69363799","false","0","P09601","96142","0.33333333"
"1514","5.87858423","0.00197168","0.17010899","0.0","3","10","false","P10809","11.0","3","0","0","0.67476105","false","0","P10809","174488","0.34482759"
"1518","5.81675627","3.598E-4","0.17191712","0.0","2","10","false","P20273","14.5","2","0","0","0.67888292","false","0","P20273","29130","0.51923077"
"1520","5.89471326","0.0","0.16964354","0.0","1","10","false","P53396","24.0","1","0","0","0.67368578","false","0","P53396","0","0.0"
"1522","5.8938172","8.9606E-4","0.16966933","0.0","2","10","false","P67809","12.5","2","0","0","0.67374552","false","0","P67809","47732","0.5"
"1524","5.85797491","0.0010862","0.17070746","0.0","2","10","false","Q00839","13.5","2","0","0","0.67613501","false","0","Q00839","57738","0.5"
"1526","5.81675627","3.598E-4","0.17191712","0.0","2","10","false","Q0EAF5","14.5","2","0","0","0.67888292","false","0","Q0EAF5","29130","0.51923077"
"1528","5.89471326","0.0","0.16964354","0.0","1","10","false","Q15025","24.0","1","0","0","0.67368578","false","0","Q15025","0","0.0"
"1530","5.53808244","0.00346648","0.18056792","0.0","3","10","false","Q659D1","14.33333333","3","0","0","0.69746117","false","0","Q659D1","155422","0.33333333"
"1532","5.89471326","0.0","0.16964354","0.0","1","10","false","Q71JB2","24.0","1","0","0","0.67368578","false","0","Q71JB2","0","0.0"
"1534","5.89471326","0.0","0.16964354","0.0","1","10","false","Q96LW1","24.0","1","0","0","0.67368578","false","0","Q96LW1","0","0.0"
"1536","5.89471326","0.0","0.16964354","0.0","1","10","false","Q96TA2","24.0","1","0","0","0.67368578","false","0","Q96TA2","0","0.0"
"1539","5.89471326","0.0","0.16964354","0.0","1","10","false","Q9H8Y8","24.0","1","0","0","0.67368578","false","0","Q9H8Y8","0","0.0"
"1542","5.09632616","0.01135564","0.19621978","0.0","5","9","false","Q9Y6Q9","13.6","5","0","0","0.72691159","false","0","Q9Y6Q9","588044","0.20322581"
"1544","1.0","0.0","1.0","0.0","1","1","false","Q81LD1","1.0","1","0","0","1.0","false","0","Q81LD1","0","0.0"
"1545","1.0","0.0","1.0","0.0","1","1","false","Q8N3C0","1.0","1","0","0","1.0","false","0","Q8N3C0","0","0.0"
"1547","6.09946237","8.9606E-4","0.16394888","0.0","2","11","false","Q81LD4","4.5","2","0","0","0.66003584","false","0","Q81LD4","47912","0.5"
"1548","7.09901434","0.0","0.14086463","0.0","1","12","false","Q05516","2.0","1","0","0","0.59339904","false","0","Q05516","0","0.0"
"1550","5.10080645","0.00793483","0.19604743","0.0","8","10","false","Q8NDV7","6.625","8","0","0","0.7266129","false","0","Q8NDV7","446260","0.13081395"
"1552","6.1827957","0.00268586","0.16173913","0.0","3","11","false","Q81LE2","3.66666667","3","0","0","0.65448029","false","0","Q81LE2","225386","0.53333333"
"1553","5.18682796","0.00487254","0.19279606","0.0","4","10","false","B2R6F3","16.0","4","0","0","0.72087814","false","0","B2R6F3","382716","0.26315789"
"1555","5.18682796","0.00487254","0.19279606","0.0","4","10","false","P84103","16.0","4","0","0","0.72087814","false","0","P84103","382716","0.26315789"
"1557","7.18055556","0.00179171","0.13926499","0.0","3","12","false","Q96NL6","1.66666667","3","0","0","0.58796296","false","0","Q96NL6","150262","0.33333333"
"1559","8.18010753","0.0","0.12224778","0.0","1","13","false","Q81LE3","3.0","1","0","0","0.52132616","false","0","Q81LE3","0","0.0"
"1561","7.22580645","0.0","0.13839286","0.0","1","12","false","Q81LF4","2.0","1","0","0","0.58494624","false","0","Q81LF4","0","0.0"
"1562","6.22625448","8.9606E-4","0.1606102","0.0","2","11","false","Q71V99","5.5","2","0","0","0.65158303","false","0","Q71V99","30648","0.5"
"1564","6.26523297","0.00531327","0.15961098","0.0","5","11","false","Q81LF9","3.0","5","0","0","0.64898447","false","0","Q81LF9","178300","0.2"
"1565","7.26478495","0.0","0.13765032","0.0","1","12","false","A8K7T4","5.0","1","0","0","0.58234767","false","0","A8K7T4","0","0.0"
