"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"12166","7.42616822","0.0","0.13465895","0.0","1","17","false","Q5NF08","3.0","1","0","0","0.74295327","false","0","Q5NF08","0","0.0"
"12168","8.89345794","0.0","0.1124422","0.0","1","18","false","Q5NF14","2.0","1","0","0","0.68426168","false","0","Q5NF14","0","0.0"
"583","7.89439252","0.00186916","0.12667219","0.0","2","17","false","Q92574","4.5","2","0","0","0.7242243","false","0","Q92574","5328","0.5"
"12170","8.94205607","0.0","0.1118311","0.0","1","18","false","Q5NF16","3.0","1","0","0","0.68231776","false","0","Q5NF16","0","0.0"
"12172","6.31962617","0.01171474","0.15823721","0.0","4","16","false","Q5NF27","2.25","4","0","0","0.78721495","false","0","Q5NF27","39078","0.25"
"1263","7.31869159","0.0","0.13663644","0.0","1","17","false","P30048","4.0","1","0","0","0.74725234","false","0","P30048","0","0.0"
"2338","7.31869159","0.0","0.13663644","0.0","1","17","false","P30084","4.0","1","0","0","0.74725234","false","0","P30084","0","0.0"
"12177","7.01682243","0.00586772","0.14251465","0.0","4","17","false","Q5NF29","2.25","4","0","0","0.7593271","false","0","Q5NF29","18498","0.25"
"954","6.14485981","0.02042388","0.16273764","0.0","5","16","false","Q16534","6.4","5","0","0","0.79420561","false","0","Q16534","73080","0.2"
"12179","8.01588785","0.0","0.12475224","0.0","1","18","false","Q86X95","4.0","1","0","0","0.71936449","false","0","Q86X95","0","0.0"
"12181","7.61028037","0.00177546","0.1314012","0.0","2","17","false","Q8N3J9","4.5","2","0","0","0.73558879","false","0","Q8N3J9","6468","0.5"
"12183","8.01588785","0.0","0.12475224","0.0","1","18","false","Q9P031","4.0","1","0","0","0.71936449","false","0","Q9P031","0","0.0"
"12185","7.7588785","0.00746614","0.12888461","0.0","5","16","false","Q5NF31","1.2","5","0","0","0.72964486","false","0","Q5NF31","22252","0.2"
"430","8.75794393","0.0","0.11418205","0.0","1","17","false","Q14154","5.0","1","0","0","0.68968224","false","0","Q14154","0","0.0"
"12187","8.75794393","0.0","0.11418205","0.0","1","17","false","Q4L180","5.0","1","0","0","0.68968224","false","0","Q4L180","0","0.0"
"1896","6.76728972","0.00931082","0.14776965","0.0","2","15","false","Q99961","14.0","2","0","0","0.76930841","false","0","Q99961","27790","0.5"
"849","8.75794393","0.0","0.11418205","0.0","1","17","false","Q9HCM1","5.0","1","0","0","0.68968224","false","0","Q9HCM1","0","0.0"
"12191","8.75794393","0.0","0.11418205","0.0","1","17","false","Q9UBV2","5.0","1","0","0","0.68968224","false","0","Q9UBV2","0","0.0"
"12193","1.5","0.0","0.66666667","0.0","1","2","false","Q5NF36","2.0","1","0","0","0.75","false","0","Q5NF36","0","0.0"
"548","1.0","1.0","1.0","0.0","2","1","false","Q9UKY1","1.0","2","0","0","1.0","false","0","Q9UKY1","2","0.0"
"12195","6.37570093","0.03773916","0.1568455","0.0","15","16","false","Q5NF37","1.53333333","15","0","0","0.78497196","false","0","Q5NF37","100756","0.06666667"
"4484","7.37476636","0.0","0.13559752","0.0","1","17","false","P01023","15.0","1","0","0","0.74500935","false","0","P01023","0","0.0"
"12197","7.37476636","0.0","0.13559752","0.0","1","17","false","P01034","15.0","1","0","0","0.74500935","false","0","P01034","0","0.0"
"12199","7.37476636","0.0","0.13559752","0.0","1","17","false","P04040","15.0","1","0","0","0.74500935","false","0","P04040","0","0.0"
"1512","7.37476636","0.0","0.13559752","0.0","1","17","false","P09601","15.0","1","0","0","0.74500935","false","0","P09601","0","0.0"
"2078","6.8364486","0.00978112","0.14627478","0.0","3","17","false","P14618","8.33333333","3","0","0","0.76654206","false","0","P14618","26958","0.33333333"
"12203","7.37476636","0.0","0.13559752","0.0","1","17","false","P56199","15.0","1","0","0","0.74500935","false","0","P56199","0","0.0"
"12205","7.37476636","0.0","0.13559752","0.0","1","17","false","P61968","15.0","1","0","0","0.74500935","false","0","P61968","0","0.0"
"5372","6.52803738","0.01152764","0.1531854","0.0","2","15","false","P78347","9.0","2","0","0","0.7788785","false","0","P78347","33248","0.5"
"12209","7.06448598","0.00383901","0.14155312","0.0","2","17","false","Q6P2Q9","10.0","2","0","0","0.75742056","false","0","Q6P2Q9","11298","0.5"
"12211","7.37476636","0.0","0.13559752","0.0","1","17","false","Q6W2J9","15.0","1","0","0","0.74500935","false","0","Q6W2J9","0","0.0"
"3871","7.24766355","0.00700698","0.1379755","0.0","2","17","false","Q8NAU3","9.0","2","0","0","0.75009346","false","0","Q8NAU3","20156","0.5"
"12214","7.37476636","0.0","0.13559752","0.0","1","17","false","Q92618","15.0","1","0","0","0.74500935","false","0","Q92618","0","0.0"
"12216","7.37476636","0.0","0.13559752","0.0","1","17","false","Q93062","15.0","1","0","0","0.74500935","false","0","Q93062","0","0.0"
"3471","6.4364486","0.01486876","0.15536518","0.0","2","15","false","Q9UHF1","19.0","2","0","0","0.78254206","false","0","Q9UHF1","42818","0.5"
"12219","7.88598131","0.0","0.1268073","0.0","1","16","false","Q5NF40","2.0","1","0","0","0.72456075","false","0","Q5NF40","0","0.0"
"229","6.88691589","0.00186916","0.14520288","0.0","2","15","false","Q96T58","6.5","2","0","0","0.76452336","false","0","Q96T58","5390","0.5"
"12221","6.76261682","0.05849567","0.14787175","0.0","12","17","false","Q5NF50","1.33333333","12","0","0","0.76949533","false","0","Q5NF50","184626","0.08333333"
"751","7.76168224","0.0","0.12883805","0.0","1","18","false","O15031","12.0","1","0","0","0.72953271","false","0","O15031","0","0.0"
"12223","7.76168224","0.0","0.12883805","0.0","1","18","false","O75503","12.0","1","0","0","0.72953271","false","0","O75503","0","0.0"
"1779","6.93551402","0.01148132","0.14418542","0.0","2","16","false","P00367","8.5","2","0","0","0.76257944","false","0","P00367","36776","0.5"
"2110","7.76168224","0.0","0.12883805","0.0","1","18","false","P14625","12.0","1","0","0","0.72953271","false","0","P14625","0","0.0"
"2194","7.57476636","0.02910655","0.13201727","0.0","2","18","false","P26651","10.0","2","0","0","0.73700935","false","0","P26651","79150","0.5"
"12228","7.76168224","0.0","0.12883805","0.0","1","18","false","P78524","12.0","1","0","0","0.72953271","false","0","P78524","0","0.0"
"12230","7.75046729","0.0111625","0.12902448","0.0","2","18","false","Q12872","8.5","2","0","0","0.72998131","false","0","Q12872","39588","0.5"
"4143","5.97663551","0.04782716","0.16731822","0.0","2","16","false","Q14494","14.0","2","0","0","0.80093458","false","0","Q14494","153626","0.5"
"12233","7.76168224","0.0","0.12883805","0.0","1","18","false","Q6IQ21","12.0","1","0","0","0.72953271","false","0","Q6IQ21","0","0.0"
"4583","7.76168224","0.0","0.12883805","0.0","1","18","false","Q7L014","12.0","1","0","0","0.72953271","false","0","Q7L014","0","0.0"
"12236","7.76168224","0.0","0.12883805","0.0","1","18","false","Q92956","12.0","1","0","0","0.72953271","false","0","Q92956","0","0.0"
"12238","7.76168224","0.0","0.12883805","0.0","1","18","false","Q9NXL9","12.0","1","0","0","0.72953271","false","0","Q9NXL9","0","0.0"
"12240","7.8317757","0.01168147","0.12768496","0.0","6","18","false","Q5NF52","2.16666667","6","0","0","0.72672897","false","0","Q5NF52","53124","0.16666667"
"12241","8.52616822","8.9657E-4","0.11728598","0.0","2","18","false","O15169","5.0","2","0","0","0.69895327","false","0","O15169","3184","0.5"
"12244","8.83084112","0.0","0.1132395","0.0","1","19","false","Q7LDG7","6.0","1","0","0","0.68676636","false","0","Q7LDG7","0","0.0"
"2363","8.83084112","0.0","0.1132395","0.0","1","19","false","Q9P219","6.0","1","0","0","0.68676636","false","0","Q9P219","0","0.0"
"12248","7.25140187","0.00838129","0.13790437","0.0","4","17","false","Q9UL46","3.25","4","0","0","0.74994393","false","0","Q9UL46","37256","0.28125"
"12250","8.42056075","0.01562254","0.11875694","0.0","9","18","false","Q5NF53","1.22222222","9","0","0","0.70317757","false","0","Q5NF53","36820","0.11111111"
"12251","9.41962617","0.0","0.10616133","0.0","1","19","false","O00622","9.0","1","0","0","0.66321495","false","0","O00622","0","0.0"
"2069","9.41962617","0.0","0.10616133","0.0","1","19","false","P04440","9.0","1","0","0","0.66321495","false","0","P04440","0","0.0"
"12254","9.41962617","0.0","0.10616133","0.0","1","19","false","P05165","9.0","1","0","0","0.66321495","false","0","P05165","0","0.0"
"2090","8.19906542","0.00837283","0.12196512","0.0","2","19","false","Q13315","10.5","2","0","0","0.71203738","false","0","Q13315","18386","0.5"
"12257","9.41962617","0.0","0.10616133","0.0","1","19","false","Q5VXM9","9.0","1","0","0","0.66321495","false","0","Q5VXM9","0","0.0"
"12259","9.41962617","0.0","0.10616133","0.0","1","19","false","Q8NDX5","9.0","1","0","0","0.66321495","false","0","Q8NDX5","0","0.0"
"12261","9.41962617","0.0","0.10616133","0.0","1","19","false","Q9H098","9.0","1","0","0","0.66321495","false","0","Q9H098","0","0.0"
"1818","9.41962617","0.0","0.10616133","0.0","1","19","false","Q9UBW7","9.0","1","0","0","0.66321495","false","0","Q9UBW7","0","0.0"
"2283","7.96728972","0.01105415","0.1255132","0.0","2","17","false","Q9Y2K1","12.0","2","0","0","0.72130841","false","0","Q9Y2K1","27598","0.5"
"12265","6.09719626","0.02632251","0.16400981","0.0","7","16","false","Q5NF60","2.57142857","7","0","0","0.79611215","false","0","Q5NF60","110482","0.15714286"
"12266","7.09626168","0.0","0.14091927","0.0","1","17","false","O94964","7.0","1","0","0","0.75614953","false","0","O94964","0","0.0"
"12269","6.34859813","0.00955772","0.15751509","0.0","3","15","false","P01912","11.66666667","3","0","0","0.78605607","false","0","P01912","45452","0.34408602"
"12272","7.09626168","0.0","0.14091927","0.0","1","17","false","Q8IWU5","7.0","1","0","0","0.75614953","false","0","Q8IWU5","0","0.0"
"223","7.09626168","0.0","0.14091927","0.0","1","17","false","Q92541","7.0","1","0","0","0.75614953","false","0","Q92541","0","0.0"
"12275","7.09626168","0.0","0.14091927","0.0","1","17","false","Q9BX26","7.0","1","0","0","0.75614953","false","0","Q9BX26","0","0.0"
"12277","8.19252336","0.0","0.12206251","0.0","1","16","false","Q5NF66","3.0","1","0","0","0.71229907","false","0","Q5NF66","0","0.0"
"2182","7.19345794","0.00931782","0.1390152","0.0","3","15","false","Q9C005","5.33333333","3","0","0","0.75226168","false","0","Q9C005","24668","0.33333333"
"12279","7.22242991","0.0067613","0.13845756","0.0","5","16","false","Q5NF67","2.2","5","0","0","0.7511028","false","0","Q5NF67","28502","0.2"
"2099","8.22149533","0.0","0.12163237","0.0","1","17","false","Q96PV0","5.0","1","0","0","0.71114019","false","0","Q96PV0","0","0.0"
"12284","8.22149533","0.0","0.12163237","0.0","1","17","false","Q9UHY8","5.0","1","0","0","0.71114019","false","0","Q9UHY8","0","0.0"
"12286","1.0","0.0","1.0","0.0","1","1","false","Q5NF68","1.0","1","0","0","1.0","false","0","Q5NF68","0","0.0"
"645","1.0","0.0","1.0","0.0","1","1","false","Q86VP1","1.0","1","0","0","1.0","false","0","Q86VP1","0","0.0"
"12288","6.55700935","0.06535184","0.15250855","0.0","29","17","false","Q5NF74","1.31034483","29","0","0","0.77771963","false","0","Q5NF74","272754","0.03448276"
"2701","7.55607477","0.0","0.13234385","0.0","1","18","false","O15230","29.0","1","0","0","0.73775701","false","0","O15230","0","0.0"
"12290","7.55607477","0.0","0.13234385","0.0","1","18","false","O43143","29.0","1","0","0","0.73775701","false","0","O43143","0","0.0"
"505","7.55607477","0.0","0.13234385","0.0","1","18","false","O75592","29.0","1","0","0","0.73775701","false","0","O75592","0","0.0"
"12293","7.55607477","0.0","0.13234385","0.0","1","18","false","O75691","29.0","1","0","0","0.73775701","false","0","O75691","0","0.0"
"12295","7.55607477","0.0","0.13234385","0.0","1","18","false","O76096","29.0","1","0","0","0.73775701","false","0","O76096","0","0.0"
"12297","7.55607477","0.0","0.13234385","0.0","1","18","false","P10619","29.0","1","0","0","0.73775701","false","0","P10619","0","0.0"
"12299","7.41775701","0.00645049","0.13481164","0.0","2","18","false","P19878","18.0","2","0","0","0.74328972","false","0","P19878","22852","0.5"
"3145","7.21775701","0.00843154","0.1385472","0.0","3","16","false","P23284","11.66666667","3","0","0","0.75128972","false","0","P23284","40198","0.33333333"
"12302","7.55607477","0.0","0.13234385","0.0","1","18","false","P25774","29.0","1","0","0","0.73775701","false","0","P25774","0","0.0"
"12304","7.55607477","0.0","0.13234385","0.0","1","18","false","P27816","29.0","1","0","0","0.73775701","false","0","P27816","0","0.0"
"12306","7.55607477","0.0","0.13234385","0.0","1","18","false","P31994","29.0","1","0","0","0.73775701","false","0","P31994","0","0.0"
"2601","7.32990654","0.00358063","0.13642739","0.0","2","16","false","P42694","15.5","2","0","0","0.74680374","false","0","P42694","12032","0.5"
"2405","7.55607477","0.0","0.13234385","0.0","1","18","false","P51665","29.0","1","0","0","0.73775701","false","0","P51665","0","0.0"
"428","6.64766355","0.01582631","0.15042879","0.0","2","16","false","P63244","22.0","2","0","0","0.77409346","false","0","P63244","58538","0.5"
"12311","7.55607477","0.0","0.13234385","0.0","1","18","false","Q13136","29.0","1","0","0","0.73775701","false","0","Q13136","0","0.0"
"12313","7.55607477","0.0","0.13234385","0.0","1","18","false","Q495Z4","29.0","1","0","0","0.73775701","false","0","Q495Z4","0","0.0"
"12316","6.75420561","0.00777505","0.1480559","0.0","2","16","false","Q4LE39","15.5","2","0","0","0.76983178","false","0","Q4LE39","45590","0.5"
"12318","7.55607477","0.0","0.13234385","0.0","1","18","false","Q6ZS81","29.0","1","0","0","0.73775701","false","0","Q6ZS81","0","0.0"
"12320","7.55607477","0.0","0.13234385","0.0","1","18","false","Q86XR8","29.0","1","0","0","0.73775701","false","0","Q86XR8","0","0.0"
"12322","7.55607477","0.0","0.13234385","0.0","1","18","false","Q8IY21","29.0","1","0","0","0.73775701","false","0","Q8IY21","0","0.0"
"2847","5.95607477","0.03606728","0.16789581","0.0","2","16","false","Q8TCU6","22.5","2","0","0","0.80175701","false","0","Q8TCU6","148032","0.5"
"12325","7.55607477","0.0","0.13234385","0.0","1","18","false","Q8WUX1","29.0","1","0","0","0.73775701","false","0","Q8WUX1","0","0.0"
"12327","7.55607477","0.0","0.13234385","0.0","1","18","false","Q92611","29.0","1","0","0","0.73775701","false","0","Q92611","0","0.0"
"12329","7.55046729","0.00559699","0.13244213","0.0","2","18","false","Q96A61","16.0","2","0","0","0.73798131","false","0","Q96A61","23274","0.5"
"12331","7.55607477","0.0","0.13234385","0.0","1","18","false","Q99519","29.0","1","0","0","0.73775701","false","0","Q99519","0","0.0"
"12333","7.55607477","0.0","0.13234385","0.0","1","18","false","Q9H0R5","29.0","1","0","0","0.73775701","false","0","Q9H0R5","0","0.0"
"12335","7.55607477","0.0","0.13234385","0.0","1","18","false","Q9NWS0","29.0","1","0","0","0.73775701","false","0","Q9NWS0","0","0.0"
"5110","7.55607477","0.0","0.13234385","0.0","1","18","false","Q9Y5B0","29.0","1","0","0","0.73775701","false","0","Q9Y5B0","0","0.0"
"12338","6.13084112","0.00554461","0.16310976","0.0","3","15","false","Q5NF75","3.33333333","3","0","0","0.79476636","false","0","Q5NF75","25392","0.33333333"
"683","5.71682243","0.0502184","0.17492235","0.0","6","16","false","O00560","7.5","6","0","0","0.8113271","false","0","O00560","205118","0.17105263"
"12341","7.12990654","0.0","0.14025429","0.0","1","16","false","Q92997","3.0","1","0","0","0.75480374","false","0","Q92997","0","0.0"
"12343","1.0","0.0","1.0","0.0","1","1","false","Q5NF78","1.0","1","0","0","1.0","false","0","Q5NF78","0","0.0"
"12344","1.0","0.0","1.0","0.0","1","1","false","Q8TDG4","1.0","1","0","0","1.0","false","0","Q8TDG4","0","0.0"
"12346","6.16448598","0.03120811","0.16221953","0.0","8","15","false","Q5NFA1","2.875","8","0","0","0.79342056","false","0","Q5NFA1","141272","0.13392857"
"12350","7.1635514","0.0","0.13959556","0.0","1","16","false","P61026","8.0","1","0","0","0.75345794","false","0","P61026","0","0.0"
"3077","5.72056075","0.04081578","0.17480804","0.0","3","14","false","Q01831","15.66666667","3","0","0","0.81117757","false","0","Q01831","162424","0.34108527"
"12354","7.1635514","0.0","0.13959556","0.0","1","16","false","Q99550","8.0","1","0","0","0.75345794","false","0","Q99550","0","0.0"
"4841","6.74299065","0.00689491","0.14830215","0.0","2","15","false","Q9HB63","10.5","2","0","0","0.77028037","false","0","Q9HB63","23836","0.5"
"12357","1.0","0.0","1.0","0.0","1","1","false","Q5NFA4","1.0","1","0","0","1.0","false","0","Q5NFA4","0","0.0"
"1974","1.0","0.0","1.0","0.0","1","1","false","Q6ICB0","1.0","1","0","0","1.0","false","0","Q6ICB0","0","0.0"
"12359","7.42803738","0.0","0.13462506","0.0","1","17","false","Q5NFA9","3.0","1","0","0","0.7428785","false","0","Q5NFA9","0","0.0"
"12361","6.70654206","0.03789269","0.14910814","0.0","7","16","false","Q5NFB0","2.0","7","0","0","0.77173832","false","0","Q5NFB0","109706","0.14285714"
"12362","7.70560748","0.0","0.12977562","0.0","1","17","false","O60678","7.0","1","0","0","0.7317757","false","0","O60678","0","0.0"
"5222","7.04579439","0.01845295","0.14192864","0.0","3","17","false","P05062","8.66666667","3","0","0","0.75816822","false","0","P05062","59848","0.33333333"
"1317","6.20093458","0.03262566","0.16126601","0.0","3","17","false","P11940","6.33333333","3","0","0","0.79196262","false","0","P11940","97114","0.33333333"
"424","7.70560748","0.0","0.12977562","0.0","1","17","false","P55199","7.0","1","0","0","0.7317757","false","0","P55199","0","0.0"
"2328","7.68691589","0.01853422","0.13009119","0.0","2","17","false","Q14204","5.0","2","0","0","0.73252336","false","0","Q14204","50640","0.5"
"3887","6.66448598","0.01470181","0.15004908","0.0","2","15","false","Q14573","13.0","2","0","0","0.77342056","false","0","Q14573","39158","0.5"
"12370","7.66542056","0.00118345","0.13045599","0.0","2","18","false","Q5NFB1","2.5","2","0","0","0.73338318","false","0","Q5NFB1","3428","0.5"
"2614","7.59158879","0.00117949","0.13172473","0.0","2","17","false","Q13765","4.0","2","0","0","0.73633645","false","0","Q13765","4052","0.5"
"12373","5.79252336","0.0","0.17263633","0.0","1","16","false","Q5NFB8","11.0","1","0","0","0.80829907","false","0","Q5NFB8","0","0.0"
"12375","7.91028037","0.00186916","0.12641777","0.0","2","16","false","Q5NFC1","2.0","2","0","0","0.72358879","false","0","Q5NFC1","5682","0.5"
"12376","8.90934579","0.0","0.11224169","0.0","1","17","false","O94832","2.0","1","0","0","0.68362617","false","0","O94832","0","0.0"
"12378","6.91308411","0.00560048","0.14465324","0.0","3","15","false","P01903","7.33333333","3","0","0","0.76347664","false","0","P01903","17038","0.33333333"
"12380","7.4317757","0.00341384","0.13455734","0.0","2","16","false","Q5NFC4","2.5","2","0","0","0.74272897","false","0","Q5NFC4","11040","0.5"
"343","6.60841121","0.01229344","0.1513223","0.0","3","15","false","Q9NQB0","7.66666667","3","0","0","0.77566355","false","0","Q9NQB0","39030","0.33333333"
"12383","6.31775701","0.00560048","0.15828402","0.0","3","15","false","Q5NFC7","2.33333333","3","0","0","0.78728972","false","0","Q5NFC7","11770","0.33333333"
"333","7.31495327","0.00186916","0.13670627","0.0","2","16","false","P63172","2.0","2","0","0","0.74740187","false","0","P63172","3926","0.5"
"842","7.31682243","0.0","0.13667135","0.0","1","16","false","Q6IPW8","3.0","1","0","0","0.7473271","false","0","Q6IPW8","0","0.0"
"202","5.32429907","0.03702671","0.18781815","0.0","4","14","false","Q6PKC3","11.0","4","0","0","0.82702804","false","0","Q6PKC3","161304","0.25641026"
"12387","7.34766355","0.01538858","0.13609769","0.0","3","16","false","Q5NFD2","2.33333333","3","0","0","0.74609346","false","0","Q5NFD2","39178","0.33333333"
"12389","7.50186916","0.02900549","0.13330011","0.0","3","17","false","P16949","5.66666667","3","0","0","0.73992523","false","0","P16949","79114","0.33333333"
"12391","8.34672897","0.0","0.11980741","0.0","1","17","false","Q58EX2","3.0","1","0","0","0.70613084","false","0","Q58EX2","0","0.0"
"12393","14.61682243","0.00186916","0.06841432","0.0","2","24","false","Q5NFD3","1.5","2","0","0","0.4553271","false","0","Q5NFD3","5082","0.5"
"5012","13.61962617","0.00373482","0.07342345","0.0","2","23","false","P09651","2.5","2","0","0","0.49521495","false","0","P09651","10160","0.5"
"12395","15.61588785","0.0","0.06403735","0.0","1","25","false","Q9NRA8","2.0","1","0","0","0.41536449","false","0","Q9NRA8","0","0.0"
"12397","1.0","1.0","1.0","0.0","2","1","false","Q5NFD5","1.0","2","0","0","1.0","false","0","Q5NFD5","2","0.0"
"3944","1.5","0.0","0.66666667","0.0","1","2","false","P00352","2.0","1","0","0","0.75","false","0","P00352","0","0.0"
"12399","1.5","0.0","0.66666667","0.0","1","2","false","P31949","2.0","1","0","0","0.75","false","0","P31949","0","0.0"
"12401","11.31028037","0.0","0.08841514","0.0","1","22","false","Q5NFE2","3.0","1","0","0","0.58758879","false","0","Q5NFE2","0","0.0"
"12403","5.70280374","0.00356606","0.17535234","0.0","2","16","false","Q5NFG5","6.5","2","0","0","0.81188785","false","0","Q5NFG5","14268","0.5"
"5239","6.02149533","0.00292572","0.16607171","0.0","2","15","false","Q15650","6.5","2","0","0","0.79914019","false","0","Q15650","13348","0.5"
"12406","11.9271028","0.02409974","0.08384266","0.0","6","21","false","Q5NFJ2","1.33333333","6","0","0","0.56291589","false","0","Q5NFJ2","58610","0.16666667"
"12408","12.92616822","0.0","0.07736245","0.0","1","22","false","P62330","6.0","1","0","0","0.52295327","false","0","P62330","0","0.0"
"12410","12.92616822","0.0","0.07736245","0.0","1","22","false","Q5JXC2","6.0","1","0","0","0.52295327","false","0","Q5JXC2","0","0.0"
"12412","12.92616822","0.0","0.07736245","0.0","1","22","false","Q7L576","6.0","1","0","0","0.52295327","false","0","Q7L576","0","0.0"
"12414","12.92616822","0.0","0.07736245","0.0","1","22","false","Q99650","6.0","1","0","0","0.52295327","false","0","Q99650","0","0.0"
"12416","12.91121495","0.01485535","0.07745204","0.0","2","22","false","Q9H204","6.5","2","0","0","0.5235514","false","0","Q9H204","36096","0.5"
"12418","8.38878505","0.00534238","0.11920677","0.0","3","18","false","Q5NFJ3","2.0","3","0","0","0.7044486","false","0","Q5NFJ3","16118","0.33333333"
"831","8.10747664","0.0153736","0.12334294","0.0","3","18","false","P08174","4.0","3","0","0","0.71570093","false","0","P08174","53770","0.33333333"
"3815","9.38785047","0.0","0.10652066","0.0","1","19","false","Q01518","3.0","1","0","0","0.66448598","false","0","Q01518","0","0.0"
"12421","7.95794393","0.00530479","0.1256606","0.0","2","17","false","Q14CX7","9.0","2","0","0","0.72168224","false","0","Q14CX7","15744","0.5"
"12423","1.0","1.0","1.0","0.0","2","1","false","Q5NFK4","1.0","2","0","0","1.0","false","0","Q5NFK4","2","0.0"
"999","1.5","0.0","0.66666667","0.0","1","2","false","O95793","2.0","1","0","0","0.75","false","0","O95793","0","0.0"
"1345","1.5","0.0","0.66666667","0.0","1","2","false","Q9NX63","2.0","1","0","0","0.75","false","0","Q9NX63","0","0.0"
"12426","7.44859813","0.0","0.13425345","0.0","1","17","false","Q5NFK5","4.0","1","0","0","0.74205607","false","0","Q5NFK5","0","0.0"
"4296","6.44953271","0.00932306","0.15504999","0.0","4","16","false","P31153","7.5","4","0","0","0.78201869","false","0","P31153","28714","0.25"
"12428","6.7364486","0.01464225","0.14844617","0.0","9","16","false","Q5NFK7","1.55555556","9","0","0","0.77054206","false","0","Q5NFK7","43100","0.11111111"
"12429","7.73551402","0.0","0.12927389","0.0","1","17","false","O60759","9.0","1","0","0","0.73057944","false","0","O60759","0","0.0"
"2929","6.99158879","0.00301331","0.14302901","0.0","2","16","false","P06748","6.5","2","0","0","0.76033645","false","0","P06748","10740","0.5"
"12432","7.73551402","0.0","0.12927389","0.0","1","17","false","Q15019","9.0","1","0","0","0.73057944","false","0","Q15019","0","0.0"
"133","5.81401869","0.04327389","0.17199807","0.0","5","15","false","Q7Z3K3","8.8","5","0","0","0.80743925","false","0","Q7Z3K3","133506","0.2"
"12435","7.73551402","0.0","0.12927389","0.0","1","17","false","Q7Z6V5","9.0","1","0","0","0.73057944","false","0","Q7Z6V5","0","0.0"
"1135","7.73551402","0.0","0.12927389","0.0","1","17","false","Q8TCP9","9.0","1","0","0","0.73057944","false","0","Q8TCP9","0","0.0"
"12438","7.73551402","0.0","0.12927389","0.0","1","17","false","Q93073","9.0","1","0","0","0.73057944","false","0","Q93073","0","0.0"
"12440","7.73551402","0.0","0.12927389","0.0","1","17","false","Q9BXM9","9.0","1","0","0","0.73057944","false","0","Q9BXM9","0","0.0"
"1251","7.73551402","0.0","0.12927389","0.0","1","17","false","Q9UQE7","9.0","1","0","0","0.73057944","false","0","Q9UQE7","0","0.0"
"12443","6.51962617","0.00527434","0.15338303","0.0","3","16","false","Q5NFL4","2.66666667","3","0","0","0.77921495","false","0","Q5NFL4","23524","0.33333333"
"12446","7.51869159","0.0","0.13300186","0.0","1","17","false","Q6JBY9","3.0","1","0","0","0.73925234","false","0","Q6JBY9","0","0.0"
"12448","11.3046729","0.00560223","0.08845899","0.0","4","22","false","Q5NFM0","1.5","4","0","0","0.58781308","false","0","Q5NFM0","18594","0.25"
"2129","12.30373832","0.0","0.08127611","0.0","1","23","false","P35606","4.0","1","0","0","0.54785047","false","0","P35606","0","0.0"
"3551","12.30373832","0.0","0.08127611","0.0","1","23","false","P68104","4.0","1","0","0","0.54785047","false","0","P68104","0","0.0"
"12452","12.30373832","0.0","0.08127611","0.0","1","23","false","Q14258","4.0","1","0","0","0.54785047","false","0","Q14258","0","0.0"
"12454","8.51028037","0.0","0.11750494","0.0","1","18","false","Q5NFM9","3.0","1","0","0","0.69958879","false","0","Q5NFM9","0","0.0"
"368","7.51121495","0.00373657","0.13313425","0.0","3","17","false","Q96CN9","3.0","3","0","0","0.7395514","false","0","Q96CN9","8370","0.33333333"
"12456","2.0","0.0","0.5","0.0","1","3","false","Q5NFN2","2.0","1","0","0","0.66666667","false","0","Q5NFN2","0","0.0"
"12457","1.33333333","0.66666667","0.75","0.0","2","2","false","O14907","1.5","2","0","0","0.88888889","false","0","O14907","4","0.5"
"12459","6.27850467","0.02341131","0.15927359","0.0","8","16","false","Q5NFN3","2.125","8","0","0","0.78885981","false","0","Q5NFN3","78674","0.125"
"12461","7.16915888","0.00741741","0.13948638","0.0","2","17","false","P49354","7.5","2","0","0","0.75323364","false","0","P49354","25310","0.5"
"4158","7.27757009","0.0","0.1374085","0.0","1","17","false","Q06481","8.0","1","0","0","0.7488972","false","0","Q06481","0","0.0"
"12465","7.27757009","0.0","0.1374085","0.0","1","17","false","Q13123","8.0","1","0","0","0.7488972","false","0","Q13123","0","0.0"
"2071","6.30560748","0.0076551","0.158589","0.0","2","17","false","Q6UB99","9.5","2","0","0","0.7877757","false","0","Q6UB99","27066","0.5"
"1132","7.27757009","0.0","0.1374085","0.0","1","17","false","Q96MW5","8.0","1","0","0","0.7488972","false","0","Q96MW5","0","0.0"
"12470","6.20373832","0.03888289","0.16119313","0.0","13","14","false","Q5NFN4","1.61538462","13","0","0","0.79185047","false","0","Q5NFN4","121892","0.07692308"
"12471","7.20280374","0.0","0.13883483","0.0","1","15","false","O43264","13.0","1","0","0","0.75188785","false","0","O43264","0","0.0"
"12473","6.8364486","0.00824677","0.14627478","0.0","2","15","false","P0C869","13.0","2","0","0","0.76654206","false","0","P0C869","30498","0.5"
"1324","5.87383178","0.01712473","0.17024662","0.0","2","14","false","Q12802","14.5","2","0","0","0.80504673","false","0","Q12802","56708","0.5"
