"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"17637","5.55160268","0.00473843","0.18012816","0.0","5","14","false","Q7CFX1","4.4","5","0","0","0.74713318","false","0","Q7CFX1","282976","0.2"
"159","6.54913702","0.00211193","0.15269187","0.0","2","15","false","P13796","4.0","2","0","0","0.69171461","false","0","P13796","102780","0.5"
"2917","6.55125044","0.0","0.15264262","0.0","1","15","false","Q16630","5.0","1","0","0","0.6915972","false","0","Q16630","0","0.0"
"3498","6.55125044","0.0","0.15264262","0.0","1","15","false","Q9HBK9","5.0","1","0","0","0.6915972","false","0","Q9HBK9","0","0.0"
"17643","6.06516379","0.00174961","0.16487601","0.0","4","14","false","Q7CFX2","4.0","4","0","0","0.71860201","false","0","Q7CFX2","131790","0.25"
"17645","7.06481155","0.0","0.14154659","0.0","1","15","false","Q96J86","4.0","1","0","0","0.66306602","false","0","Q96J86","0","0.0"
"17647","7.06481155","0.0","0.14154659","0.0","1","15","false","Q9UBN7","4.0","1","0","0","0.66306602","false","0","Q9UBN7","0","0.0"
"548","5.85170835","0.00301807","0.17089027","0.0","5","13","false","Q9UKY1","6.2","5","0","0","0.73046065","false","0","Q9UKY1","231844","0.208"
"17650","5.36703064","0.00542615","0.18632277","0.0","8","14","false","Q7CFX4","4.875","8","0","0","0.75738719","false","0","Q7CFX4","427672","0.12916667"
"12080","6.36667841","0.0","0.15706777","0.0","1","15","false","O75157","8.0","1","0","0","0.7018512","false","0","O75157","0","0.0"
"2416","6.11870377","6.5232E-4","0.16343331","0.0","2","13","false","O95273","11.5","2","0","0","0.71562757","false","0","O95273","51180","0.5"
"3395","6.32229658","1.3821E-4","0.15817037","0.0","2","15","false","O95751","5.5","2","0","0","0.70431686","false","0","O95751","8742","0.5"
"933","6.36667841","0.0","0.15706777","0.0","1","15","false","P20591","8.0","1","0","0","0.7018512","false","0","P20591","0","0.0"
"1191","6.32793237","5.9995E-4","0.1580295","0.0","2","15","false","Q14511","7.0","2","0","0","0.70400376","false","0","Q14511","43232","0.5"
"1651","5.83057415","7.4612E-4","0.1715097","0.0","2","13","false","Q9UG01","12.5","2","0","0","0.73163477","false","0","Q9UG01","58736","0.5"
"17659","5.0450863","0.00529126","0.19821266","0.0","6","12","false","Q7CFY4","14.0","6","0","0","0.77527298","false","0","Q7CFY4","525710","0.17808219"
"17661","6.04473406","0.0","0.16543325","0.0","1","13","false","P26010","6.0","1","0","0","0.719737","false","0","P26010","0","0.0"
"2354","5.410708","0.00204775","0.1848187","0.0","5","13","false","P46531","5.6","5","0","0","0.75496067","false","0","P46531","174012","0.21904762"
"17667","7.01690736","0.0","0.14251293","0.0","1","14","false","Q7CFY9","3.0","1","0","0","0.66572737","false","0","Q7CFY9","0","0.0"
"981","6.0172596","0.00169792","0.16618861","0.0","3","13","false","Q15154","7.33333333","3","0","0","0.72126336","false","0","Q15154","144938","0.35185185"
"17669","6.03980275","7.0447E-4","0.16556832","0.0","2","14","false","Q7CFZ2","10.0","2","0","0","0.72001096","false","0","Q7CFZ2","56064","0.5"
"17671","7.03945051","0.0","0.14205654","0.0","1","15","false","O43679","2.0","1","0","0","0.66447497","false","0","O43679","0","0.0"
"17673","1.0","0.0","1.0","0.0","1","1","false","Q7CFZ6","1.0","1","0","0","1.0","false","0","Q7CFZ6","0","0.0"
"17674","1.0","0.0","1.0","0.0","1","1","false","P50897","1.0","1","0","0","1.0","false","0","P50897","0","0.0"
"17676","7.12891863","0.0","0.14027373","0.0","1","13","false","Q7CFZ9","2.0","1","0","0","0.65950452","false","0","Q7CFZ9","0","0.0"
"3315","6.12927087","7.0447E-4","0.16315154","0.0","2","12","false","P31939","4.5","2","0","0","0.71504051","false","0","P31939","47894","0.5"
"17678","5.59528003","0.00391224","0.17872206","0.0","8","12","false","Q7CG01","2.5","8","0","0","0.74470667","false","0","Q7CG01","230672","0.125"
"17680","6.20817189","3.4674E-4","0.16107801","0.0","2","13","false","P35998","8.0","2","0","0","0.71065712","false","0","P35998","26526","0.5"
"17682","6.59492779","0.0","0.15163168","0.0","1","13","false","Q4V328","8.0","1","0","0","0.68917068","false","0","Q4V328","0","0.0"
"493","6.31172948","5.568E-4","0.15843518","0.0","3","13","false","Q5VU43","5.33333333","3","0","0","0.70490392","false","0","Q5VU43","37502","0.33333333"
"5729","6.16801691","8.2296E-4","0.16212666","0.0","3","13","false","Q96JB2","6.0","3","0","0","0.71288795","false","0","Q96JB2","55382","0.33333333"
"17687","6.59492779","0.0","0.15163168","0.0","1","13","false","Q9NQ29","8.0","1","0","0","0.68917068","false","0","Q9NQ29","0","0.0"
"17689","6.59492779","0.0","0.15163168","0.0","1","13","false","Q9Y4J8","8.0","1","0","0","0.68917068","false","0","Q9Y4J8","0","0.0"
"17691","5.76083128","0.0014087","0.17358606","0.0","3","14","false","Q7CG03","1.66666667","3","0","0","0.73550937","false","0","Q7CG03","60458","0.33333333"
"1520","6.76047904","0.0","0.14791851","0.0","1","15","false","P53396","3.0","1","0","0","0.67997339","false","0","P53396","0","0.0"
"1479","6.76047904","0.0","0.14791851","0.0","1","15","false","Q15831","3.0","1","0","0","0.67997339","false","0","Q15831","0","0.0"
"17695","1.5","0.0","0.66666667","0.0","1","2","false","Q7CG05","2.0","1","0","0","0.75","false","0","Q7CG05","0","0.0"
"4448","1.0","1.0","1.0","0.0","2","1","false","P16083","1.0","2","0","0","1.0","false","0","P16083","2","0.0"
"17697","7.04649524","0.0","0.14191452","0.0","1","14","false","Q7CG07","3.0","1","0","0","0.6640836","false","0","Q7CG07","0","0.0"
"13466","6.04684748","8.0507E-4","0.16537543","0.0","3","13","false","Q92766","4.33333333","3","0","0","0.71961958","false","0","Q92766","67502","0.33333333"
"17699","4.96970764","0.00337818","0.20121908","0.0","6","12","false","Q7CG08","10.0","6","0","0","0.77946069","false","0","Q7CG08","447276","0.1875"
"17704","5.96935541","0.0","0.16752228","0.0","1","13","false","Q8NBI5","6.0","1","0","0","0.7239247","false","0","Q8NBI5","0","0.0"
"17707","1.0","0.0","1.0","0.0","1","1","false","Q7CG09","1.0","1","0","0","1.0","false","0","Q7CG09","0","0.0"
"594","1.0","0.0","1.0","0.0","1","1","false","P29692","1.0","1","0","0","1.0","false","0","P29692","0","0.0"
"17709","5.21063755","0.01792536","0.19191509","0.0","17","12","false","Q7CG16","4.47058824","17","0","0","0.76607569","false","0","Q7CG16","1362032","0.06197479"
"5041","6.15604086","2.4991E-4","0.16244207","0.0","2","13","false","F1D8R0","10.0","2","0","0","0.71355329","false","0","F1D8R0","21268","0.52941176"
"17711","6.20958084","7.0447E-4","0.16104147","0.0","2","13","false","O75530","9.0","2","0","0","0.71057884","false","0","O75530","49042","0.5"
"4427","6.20746742","0.00281491","0.16109629","0.0","2","13","false","O95905","9.5","2","0","0","0.71069625","false","0","O95905","196144","0.5"
"2667","6.20958084","7.0447E-4","0.16104147","0.0","2","13","false","P0C0L4","9.0","2","0","0","0.71057884","false","0","P0C0L4","49042","0.5"
"5045","6.15604086","2.4991E-4","0.16244207","0.0","2","13","false","P24468","10.0","2","0","0","0.71355329","false","0","P24468","21268","0.52941176"
"17719","6.21028531","0.0","0.1610232","0.0","1","13","false","Q6DKK2","17.0","1","0","0","0.7105397","false","0","Q6DKK2","0","0.0"
"211","6.21028531","0.0","0.1610232","0.0","1","13","false","Q7Z4H7","17.0","1","0","0","0.7105397","false","0","Q7Z4H7","0","0.0"
"17722","5.97569567","3.3749E-4","0.16734453","0.0","2","13","false","Q8IX21","11.0","2","0","0","0.72357246","false","0","Q8IX21","28800","0.5"
"17724","6.21028531","0.0","0.1610232","0.0","1","13","false","Q8N2J9","17.0","1","0","0","0.7105397","false","0","Q8N2J9","0","0.0"
"1301","5.32264882","0.00499039","0.18787638","0.0","6","13","false","Q93074","7.66666667","6","0","0","0.75985284","false","0","Q93074","414548","0.16666667"
"619","6.21028531","0.0","0.1610232","0.0","1","13","false","Q9UII2","17.0","1","0","0","0.7105397","false","0","Q9UII2","0","0.0"
"3913","6.20958084","7.0447E-4","0.16104147","0.0","2","13","false","Q9Y2X7","9.0","2","0","0","0.71057884","false","0","Q9Y2X7","49042","0.5"
"1542","5.43395562","0.00641745","0.184028","0.0","7","11","false","Q9Y6Q9","6.71428571","7","0","0","0.75366913","false","0","Q9Y6Q9","419398","0.14285714"
"17731","6.35117999","5.7935E-4","0.15745106","0.0","3","14","false","Q7CG19","3.66666667","3","0","0","0.70271222","false","0","Q7CG19","55780","0.33333333"
"325","6.06305037","5.448E-4","0.16493348","0.0","3","13","false","P31629","4.33333333","3","0","0","0.71871942","false","0","P31629","43360","0.33333333"
"17733","5.6861571","0.00196879","0.1758657","0.0","5","13","false","Q9H0Z9","4.6","5","0","0","0.73965794","false","0","Q9H0Z9","186936","0.2"
"11894","6.735118","7.9082E-4","0.1484755","0.0","3","13","false","Q9NR12","3.33333333","3","0","0","0.68138233","false","0","Q9NR12","62934","0.33333333"
"17736","6.72807327","0.0014087","0.14863096","0.0","3","14","false","Q7CG20","2.33333333","3","0","0","0.68177371","false","0","Q7CG20","107842","0.33333333"
"17737","5.72983445","0.00478845","0.17452511","0.0","5","13","false","P18850","3.8","5","0","0","0.73723142","false","0","P18850","347426","0.2"
"17739","7.72772103","0.0","0.12940426","0.0","1","15","false","P26640","3.0","1","0","0","0.62623772","false","0","P26640","0","0.0"
"17741","7.72772103","0.0","0.12940426","0.0","1","15","false","P31150","3.0","1","0","0","0.62623772","false","0","P31150","0","0.0"
"17743","5.53187742","4.7093E-4","0.18077046","0.0","2","14","false","Q7CG21","13.5","2","0","0","0.74822903","false","0","Q7CG21","57518","0.5"
"17746","4.95843607","0.00167356","0.20167649","0.0","2","12","false","Q7CG26","53.0","2","0","0","0.78008689","false","0","Q7CG26","116770","0.5"
"17747","5.68545262","0.0012591","0.17588749","0.0","2","13","false","O43516","11.0","2","0","0","0.73969708","false","0","O43516","97712","0.5"
"17750","7.05494893","0.0014087","0.14174447","0.0","3","14","false","Q7CG32","1.33333333","3","0","0","0.66361395","false","0","Q7CG32","65810","0.33333333"
"17751","8.05459669","0.0","0.12415271","0.0","1","15","false","O14617","3.0","1","0","0","0.60807796","false","0","O14617","0","0.0"
"17754","8.05459669","0.0","0.12415271","0.0","1","15","false","P52298","3.0","1","0","0","0.60807796","false","0","P52298","0","0.0"
"17756","5.61852765","0.0018258","0.17798257","0.0","2","12","false","Q7CG38","12.5","2","0","0","0.74341513","false","0","Q7CG38","123102","0.5"
"153","5.17259598","0.02143962","0.19332652","0.0","15","13","false","P01871","4.8","15","0","0","0.76818911","false","0","P01871","1804522","0.06909091"
"17759","6.56886228","7.0447E-4","0.15223336","0.0","2","14","false","Q7CG39","2.0","2","0","0","0.69061876","false","0","Q7CG39","52638","0.5"
"17760","5.56991899","0.00173909","0.17953582","0.0","3","13","false","Q8IZ63","6.0","3","0","0","0.74611561","false","0","Q8IZ63","149192","0.33333333"
"17762","7.56851004","0.0","0.1321264","0.0","1","15","false","Q9NV66","2.0","1","0","0","0.63508278","false","0","Q9NV66","0","0.0"
"17764","5.00070447","0.01221833","0.19997183","0.0","8","12","false","Q7CG44","11.125","8","0","0","0.77773864","false","0","Q7CG44","1151990","0.12816456"
"1205","5.8052131","0.0018583","0.17225896","0.0","3","13","false","Q86TM6","5.33333333","3","0","0","0.73304372","false","0","Q86TM6","117536","0.33333333"
"17771","6.00035224","0.0","0.16665688","0.0","1","13","false","Q969V6","8.0","1","0","0","0.72220265","false","0","Q969V6","0","0.0"
"13935","5.3761888","0.00342883","0.18600537","0.0","7","13","false","Q96GX9","3.57142857","7","0","0","0.7568784","false","0","Q96GX9","314954","0.1512605"
"17774","5.52483269","0.0","0.18100096","0.0","1","14","false","Q7CG45","26.0","1","0","0","0.74862041","false","0","Q7CG45","0","0.0"
"17776","6.3272279","0.00422312","0.1580471","0.0","7","14","false","Q7CG52","2.14285714","7","0","0","0.70404289","false","0","Q7CG52","242358","0.14285714"
"17777","7.32687566","0.0","0.13648382","0.0","1","15","false","P43235","7.0","1","0","0","0.64850691","false","0","P43235","0","0.0"
"17779","7.32687566","0.0","0.13648382","0.0","1","15","false","P49069","7.0","1","0","0","0.64850691","false","0","P49069","0","0.0"
"1619","7.32687566","0.0","0.13648382","0.0","1","15","false","Q07352","7.0","1","0","0","0.64850691","false","0","Q07352","0","0.0"
"5014","7.32687566","0.0","0.13648382","0.0","1","15","false","Q15014","7.0","1","0","0","0.64850691","false","0","Q15014","0","0.0"
"4308","7.32687566","0.0","0.13648382","0.0","1","15","false","Q9H7P9","7.0","1","0","0","0.64850691","false","0","Q9H7P9","0","0.0"
"4936","5.33180697","0.01062202","0.18755368","0.0","9","13","false","Q9P267","4.77777778","9","0","0","0.75934406","false","0","Q9P267","724042","0.11447811"
"17785","7.32687566","0.0","0.13648382","0.0","1","15","false","Q9Y4P0","7.0","1","0","0","0.64850691","false","0","Q9Y4P0","0","0.0"
"17787","6.27861923","2.3846E-4","0.15927069","0.0","2","14","false","Q7CG54","5.5","2","0","0","0.70674338","false","0","Q7CG54","20964","0.5"
"125","5.44804509","0.00371098","0.18355208","0.0","7","13","false","Q92982","5.28571429","7","0","0","0.75288638","false","0","Q92982","359566","0.14285714"
"17790","7.69179288","0.0","0.1300087","0.0","1","14","false","Q7CG57","2.0","1","0","0","0.62823373","false","0","Q7CG57","0","0.0"
"12241","6.69214512","7.0447E-4","0.14942892","0.0","2","13","false","O15169","3.0","2","0","0","0.68376972","false","0","O15169","58460","0.5"
"17792","6.13279324","0.00106078","0.16305784","0.0","3","14","false","Q7CG60","2.66666667","3","0","0","0.71484482","false","0","Q7CG60","64546","0.33333333"
"2192","7.132441","0.0","0.14020445","0.0","1","15","false","O94827","3.0","1","0","0","0.65930883","false","0","O94827","0","0.0"
"1153","6.87883057","1.2324E-4","0.14537355","0.0","2","13","false","P50395","7.0","2","0","0","0.6733983","false","0","P50395","13378","0.5"
"17796","5.40718563","0.00350384","0.18493909","0.0","6","12","false","Q7CG61","6.33333333","6","0","0","0.75515635","false","0","Q7CG61","315856","0.17204301"
"17798","6.40683339","0.0","0.15608335","0.0","1","13","false","O94829","6.0","1","0","0","0.69962037","false","0","O94829","0","0.0"
"17801","6.40683339","0.0","0.15608335","0.0","1","13","false","Q9BRX5","6.0","1","0","0","0.69962037","false","0","Q9BRX5","0","0.0"
"17803","6.29341317","2.6843E-4","0.15889629","0.0","2","13","false","Q9H792","4.0","2","0","0","0.70592149","false","0","Q9H792","24982","0.5"
"17805","6.31454738","1.7202E-4","0.15836448","0.0","2","13","false","Q9NUL7","4.0","2","0","0","0.70474737","false","0","Q9NUL7","19160","0.5"
"17807","6.7562522","8.3514E-4","0.14801105","0.0","3","14","false","Q7CG67","2.66666667","3","0","0","0.68020821","false","0","Q7CG67","54518","0.33333333"
"5278","6.21310321","5.7837E-4","0.16095017","0.0","2","15","false","O94813","6.0","2","0","0","0.71038316","false","0","O94813","35130","0.5"
"3308","7.75589996","0.0","0.1289341","0.0","1","15","false","Q8N3D4","3.0","1","0","0","0.62467222","false","0","Q8N3D4","0","0.0"
"17811","5.53751321","0.00242076","0.18058648","0.0","5","14","false","Q7CG77","5.4","5","0","0","0.74791593","false","0","Q7CG77","156674","0.20952381"
"17813","6.53716097","0.0","0.1529716","0.0","1","15","false","Q16719","5.0","1","0","0","0.69237995","false","0","Q16719","0","0.0"
"1984","6.53716097","0.0","0.1529716","0.0","1","15","false","Q4J6C6","5.0","1","0","0","0.69237995","false","0","Q4J6C6","0","0.0"
"17816","6.53716097","0.0","0.1529716","0.0","1","15","false","Q92902","5.0","1","0","0","0.69237995","false","0","Q92902","0","0.0"
"17818","6.4011976","2.712E-5","0.15622077","0.0","2","13","false","Q9BQI3","5.5","2","0","0","0.69993347","false","0","Q9BQI3","1912","0.5625"
"17820","5.25008806","0.00517516","0.190473","0.0","2","12","false","Q7CG79","16.5","2","0","0","0.763884","false","0","Q7CG79","309220","0.5"
"5735","6.1708348","0.0049132","0.16205263","0.0","3","13","false","Q9BQ83","5.0","3","0","0","0.7127314","false","0","Q9BQ83","294106","0.33333333"
"17823","8.99295527","0.0","0.11119815","0.0","1","16","false","Q7CG87","2.0","1","0","0","0.55594693","false","0","Q7CG87","0","0.0"
"1239","7.9933075","7.0447E-4","0.12510466","0.0","2","15","false","Q9HD45","3.0","2","0","0","0.61148292","false","0","Q9HD45","40582","0.5"
"17825","5.57978161","0.00602379","0.17921848","0.0","8","14","false","Q7CG90","3.25","8","0","0","0.74556769","false","0","Q7CG90","351472","0.125"
"5531","6.57942938","0.0","0.15198886","0.0","1","15","false","P17980","8.0","1","0","0","0.6900317","false","0","P17980","0","0.0"
"3113","6.57942938","0.0","0.15198886","0.0","1","15","false","Q5JYA6","8.0","1","0","0","0.6900317","false","0","Q5JYA6","0","0.0"
"17830","6.57942938","0.0","0.15198886","0.0","1","15","false","Q7Z4G1","8.0","1","0","0","0.6900317","false","0","Q7Z4G1","0","0.0"
"11799","6.57942938","0.0","0.15198886","0.0","1","15","false","Q86SQ0","8.0","1","0","0","0.6900317","false","0","Q86SQ0","0","0.0"
"2099","6.50405072","1.7237E-4","0.15375034","0.0","2","15","false","Q96PV0","5.0","2","0","0","0.6942194","false","0","Q96PV0","10428","0.5"
"3116","6.57942938","0.0","0.15198886","0.0","1","15","false","Q9ULL1","8.0","1","0","0","0.6900317","false","0","Q9ULL1","0","0.0"
"17835","7.22190912","0.00290699","0.13846754","0.0","6","16","false","Q7CG91","2.0","6","0","0","0.65433838","false","0","Q7CG91","252872","0.16666667"
"17837","8.22155689","0.0","0.12163146","0.0","1","17","false","P02792","6.0","1","0","0","0.5988024","false","0","P02792","0","0.0"
"2433","8.22155689","0.0","0.12163146","0.0","1","17","false","Q14005","6.0","1","0","0","0.5988024","false","0","Q14005","0","0.0"
"17840","8.22155689","0.0","0.12163146","0.0","1","17","false","Q8TF05","6.0","1","0","0","0.5988024","false","0","Q8TF05","0","0.0"
"3787","6.55547728","0.00138698","0.15254419","0.0","2","15","false","Q96BY9","7.0","2","0","0","0.69136237","false","0","Q96BY9","111870","0.5"
"17843","8.22155689","0.0","0.12163146","0.0","1","17","false","Q96Q07","6.0","1","0","0","0.5988024","false","0","Q96Q07","0","0.0"
"17845","4.89292004","0.00168589","0.20437693","0.0","2","12","false","Q7CG92","60.5","2","0","0","0.78372666","false","0","Q7CG92","218700","0.50854701"
"17848","1.0","0.0","1.0","0.0","1","1","false","Q7CG93","1.0","1","0","0","1.0","false","0","Q7CG93","0","0.0"
"17849","1.0","0.0","1.0","0.0","1","1","false","Q53GL7","1.0","1","0","0","1.0","false","0","Q53GL7","0","0.0"
"17851","1.0","1.0","1.0","0.0","2","1","false","Q7CG96","1.0","2","0","0","1.0","false","0","Q7CG96","2","0.0"
"17852","1.5","0.0","0.66666667","0.0","1","2","false","O95857","2.0","1","0","0","0.75","false","0","O95857","0","0.0"
"17854","1.5","0.0","0.66666667","0.0","1","2","false","Q6FGK0","2.0","1","0","0","0.75","false","0","Q6FGK0","0","0.0"
"17856","6.09122931","0.0015947","0.16417047","0.0","4","14","false","Q7CG97","4.25","4","0","0","0.71715393","false","0","Q7CG97","109264","0.25"
"840","7.09087707","0.0","0.14102628","0.0","1","15","false","Q68DE3","4.0","1","0","0","0.66161794","false","0","Q68DE3","0","0.0"
"17859","6.22296583","0.00111048","0.16069508","0.0","3","13","false","Q86TA5","5.0","3","0","0","0.70983523","false","0","Q86TA5","75388","0.33333333"
"17862","5.73265234","7.3985E-4","0.17443932","0.0","3","12","false","Q7CG98","7.66666667","3","0","0","0.73707487","false","0","Q7CG98","63496","0.33333333"
"339","6.50334625","7.373E-5","0.15376699","0.0","2","13","false","Q5JTD0","3.0","2","0","0","0.69425854","false","0","Q5JTD0","6370","0.5"
"17865","5.82705178","2.6044E-4","0.17161337","0.0","2","13","false","Q8NEM7","5.5","2","0","0","0.73183046","false","0","Q8NEM7","24886","0.5"
"17867","7.61359634","0.00211243","0.13134397","0.0","3","14","false","Q7CGA4","2.0","3","0","0","0.63257798","false","0","Q7CGA4","152584","0.33333333"
"17868","8.6132441","0.0","0.11610027","0.0","1","15","false","Q86UW4","3.0","1","0","0","0.57704199","false","0","Q86UW4","0","0.0"
"17870","8.61253963","7.0447E-4","0.11610977","0.0","2","15","false","Q92503","2.0","2","0","0","0.57708113","false","0","Q92503","50864","0.5"
"17873","9.60443818","0.0","0.10411853","0.0","1","18","false","Q7CGA8","2.0","1","0","0","0.52197566","false","0","Q7CGA8","0","0.0"
"12429","8.60479042","7.0447E-4","0.11621434","0.0","2","17","false","O60759","1.5","2","0","0","0.57751164","false","0","O60759","60200","0.5"
"17875","6.50898204","0.0012342","0.15363385","0.0","3","14","false","Q7CGA9","2.66666667","3","0","0","0.69394544","false","0","Q7CGA9","81424","0.33333333"
"4835","6.60760831","0.00322611","0.15134069","0.0","5","15","false","O60711","2.6","5","0","0","0.6884662","false","0","O60711","261124","0.2"
"13658","5.65445579","0.00168929","0.17685168","0.0","2","13","false","P67870","10.0","2","0","0","0.74141912","false","0","P67870","105780","0.5"
"17878","7.5086298","0.0","0.13318009","0.0","1","15","false","Q92620","3.0","1","0","0","0.63840946","false","0","Q92620","0","0.0"
"17880","6.30961606","0.0","0.15848825","0.0","1","14","false","Q7CGB3","5.0","1","0","0","0.70502133","false","0","Q7CGB3","0","0.0"
"515","5.3099683","0.00551206","0.18832504","0.0","5","13","false","P54259","8.0","5","0","0","0.76055732","false","0","P54259","409044","0.2"
"17882","4.99506869","0.00298869","0.20019745","0.0","2","12","false","Q7CGB6","53.0","2","0","0","0.77805174","false","0","Q7CGB6","151748","0.5"
"3809","5.96935541","0.00234725","0.16752228","0.0","2","13","false","P00747","7.0","2","0","0","0.7239247","false","0","P00747","116860","0.5"
"17885","6.60901726","0.0","0.15130843","0.0","1","14","false","Q7CGC5","9.0","1","0","0","0.68838793","false","0","Q7CGC5","0","0.0"
"2278","5.6093695","0.00495075","0.17827316","0.0","9","13","false","Q6ZV49","2.66666667","9","0","0","0.74392392","false","0","Q6ZV49","454316","0.11904762"
"17887","6.96970764","0.00295138","0.14347804","0.0","5","14","false","Q7CGC7","1.8","5","0","0","0.66834958","false","0","Q7CGC7","168352","0.2"
"2112","7.96865093","7.0447E-4","0.12549176","0.0","2","15","false","P14866","3.0","2","0","0","0.61285273","false","0","P14866","39676","0.5"
"596","7.05706235","7.3708E-4","0.14170202","0.0","3","15","false","Q01844","4.0","3","0","0","0.66349654","false","0","Q01844","45864","0.33333333"
"17890","7.96935541","0.0","0.12548066","0.0","1","15","false","Q5VZ03","5.0","1","0","0","0.61281359","false","0","Q5VZ03","0","0.0"
"17892","7.96935541","0.0","0.12548066","0.0","1","15","false","Q86VE0","5.0","1","0","0","0.61281359","false","0","Q86VE0","0","0.0"
"17894","6.06305037","0.00311306","0.16493348","0.0","2","13","false","Q969X6","6.0","2","0","0","0.71871942","false","0","Q969X6","173452","0.5"
"17896","5.23458964","0.0","0.19103694","0.0","1","12","false","Q7CGD0","38.0","1","0","0","0.76474502","false","0","Q7CGD0","0","0.0"
"17898","5.00774921","0.0","0.19969051","0.0","1","12","false","Q7CGD3","104.0","1","0","0","0.77734727","false","0","Q7CGD3","0","0.0"
"17900","4.97957027","0.00365806","0.20082054","0.0","4","12","false","Q7CGD4","27.75","4","0","0","0.77891276","false","0","Q7CGD4","227934","0.25"
"17901","5.97921803","0.0","0.16724595","0.0","1","13","false","P13987","4.0","1","0","0","0.72337678","false","0","P13987","0","0.0"
"1472","5.6650229","0.00214112","0.17652179","0.0","4","11","false","P22352","5.75","4","0","0","0.74083206","false","0","P22352","168648","0.25"
"17905","5.94328989","4.3503E-4","0.16825698","0.0","2","13","false","Q9UMN6","3.0","2","0","0","0.72537278","false","0","Q9UMN6","20088","0.5"
"17907","5.49947164","0.0011094","0.18183565","0.0","4","12","false","Q7CGD9","5.0","4","0","0","0.75002935","false","0","Q7CGD9","104132","0.44444444"
"1642","5.76012681","8.2588E-4","0.17360729","0.0","3","13","false","Q4LDE5","5.0","3","0","0","0.73554851","false","0","Q4LDE5","66340","0.33333333"
"17910","6.49911941","0.0","0.153867","0.0","1","13","false","Q9NUG4","4.0","1","0","0","0.69449337","false","0","Q9NUG4","0","0.0"
"17913","5.39591405","7.0447E-4","0.18532541","0.0","2","12","false","Q7CGE5","14.0","2","0","0","0.75578255","false","0","Q7CGE5","45726","0.5"
"17915","6.39556182","0.0","0.15635843","0.0","1","13","false","Q9BUV0","2.0","1","0","0","0.70024657","false","0","Q9BUV0","0","0.0"
"17917","5.14159915","0.00313207","0.19449202","0.0","5","12","false","Q7CGF0","10.8","5","0","0","0.76991116","false","0","Q7CGF0","385522","0.23902439"
"1939","6.072913","0.00103763","0.16466562","0.0","3","13","false","Q6P0P0","3.33333333","3","0","0","0.7181715","false","0","Q6P0P0","111804","0.33333333"
"17923","7.41000352","0.0","0.1349527","0.0","1","16","false","Q7CGF2","4.0","1","0","0","0.64388869","false","0","Q7CGF2","0","0.0"
"17925","6.46671363","0.0014087","0.15463805","0.0","3","14","false","Q7CGF4","1.66666667","3","0","0","0.69629369","false","0","Q7CGF4","89274","0.33333333"
"17926","7.46636139","0.0","0.13393405","0.0","1","15","false","O60234","3.0","1","0","0","0.6407577","false","0","O60234","0","0.0"
"17928","7.46636139","0.0","0.13393405","0.0","1","15","false","O60673","3.0","1","0","0","0.6407577","false","0","O60673","0","0.0"
"920","5.46847482","0.00266492","0.18286634","0.0","3","13","false","Q92804","10.66666667","3","0","0","0.7517514","false","0","Q92804","193356","0.33333333"
"17931","1.0","0.0","1.0","0.0","1","1","false","Q7CGG1","1.0","1","0","0","1.0","false","0","Q7CGG1","0","0.0"
"17932","1.0","0.0","1.0","0.0","1","1","false","Q8TF74","1.0","1","0","0","1.0","false","0","Q8TF74","0","0.0"
"17934","2.2","0.0","0.45454545","0.0","1","3","false","Q7CGG3","3.0","1","0","0","0.6","false","0","Q7CGG3","0","0.0"
"3008","1.4","0.7","0.71428571","0.0","3","2","false","Q01629","1.66666667","3","0","0","0.86666667","false","0","Q01629","14","0.33333333"
"17936","6.45544206","0.0","0.15490806","0.0","1","12","false","Q7CGG5","11.0","1","0","0","0.69691989","false","0","Q7CGG5","0","0.0"
"17938","6.43219443","0.0","0.15546794","0.0","1","14","false","Q7CGG9","9.0","1","0","0","0.69821142","false","0","Q7CGG9","0","0.0"
"17940","1.0","0.0","1.0","0.0","1","1","false","Q7CGH1","1.0","1","0","0","1.0","false","0","Q7CGH1","0","0.0"
"17941","1.0","0.0","1.0","0.0","1","1","false","Q9Y2M2","1.0","1","0","0","1.0","false","0","Q9Y2M2","0","0.0"
"17943","5.14653047","0.0099458","0.19430566","0.0","8","12","false","Q7CGH3","6.875","8","0","0","0.7696372","false","0","Q7CGH3","655636","0.12771739"
"1838","6.14617823","0.0","0.16270273","0.0","1","13","false","O00584","8.0","1","0","0","0.71410121","false","0","O00584","0","0.0"
"1457","6.09475167","0.00426062","0.16407559","0.0","2","13","false","O75882","8.0","2","0","0","0.71695824","false","0","O75882","216274","0.5"
"2399","5.44452272","0.0115356","0.18367083","0.0","10","12","false","P01877","5.2","10","0","0","0.75308207","false","0","P01877","1076248","0.105"
"17947","6.14617823","0.0","0.16270273","0.0","1","13","false","P13284","8.0","1","0","0","0.71410121","false","0","P13284","0","0.0"
"17949","6.14617823","0.0","0.16270273","0.0","1","13","false","P25440","8.0","1","0","0","0.71410121","false","0","P25440","0","0.0"
